x_mm,run_label,threshold_pe,nearest_id,bin_center_ps,counts,counts_norm_per_ps,mean_ps,rms_ps,frac_excl,frac_overflow,n_in_range,n_overflow,n_below
0,Run 4,20,50,755.0,84,4.200000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,765.0,76,3.800000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,775.0,62,3.100000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,785.0,55,2.750000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,795.0,52,2.600000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,805.0,43,2.150000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,815.0,34,1.700000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,825.0,33,1.650000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,835.0,18,0.900000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,845.0,12,0.600000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,855.0,7,0.350000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,865.0,10,0.500000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,875.0,5,0.250000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,885.0,3,0.150000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,895.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,905.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,915.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,925.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,935.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,945.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,955.0,1,0.050000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,965.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,975.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,985.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
0,Run 4,20,50,995.0,0,0.000000,698.814,73.203,0.000000,0.000000,2000,0,0
