event_id,opsc-101_world_y_30mm_numerator,opsc-101_world_y_30mm_denominator,opsc-101_world_near_x_numerator,opsc-101_world_near_x_denominator,opsc-101_world_far_x_numerator,opsc-101_world_far_x_denominator,opsc-106_world_y_30mm_numerator,opsc-106_world_y_30mm_denominator,opsc-106_world_near_x_numerator,opsc-106_world_near_x_denominator,opsc-106_world_far_x_numerator,opsc-106_world_far_x_denominator
46,6942.944499619525,27125.967641448187,6790.415092573962,26796.36111055966,6790.415092573962,26796.36111055966,6926.8950831022275,27021.05244115626,6704.756911559523,26560.98110581901,6704.756911559523,26560.98110581901
47,4320.065331947177,16812.00287734561,4227.181500424494,16605.804300459906,4227.181500424494,16605.804300459906,4309.806947532397,16748.992030534642,4174.555583789173,16461.94311025166,4174.555583789173,16461.94311025166
48,3783.3893551045326,15382.58257722059,3697.0218418334925,15195.587616584497,3697.0218418334925,15195.587616584497,3774.460077234313,15324.436412456978,3648.679718344941,15063.428016726193,3648.679718344941,15063.428016726193
49,4062.18136032072,15604.576492241084,3974.568530554676,15414.798366484798,3974.568530554676,15414.798366484798,4052.560959314715,15545.833488058483,3924.896399234097,15280.98218387428,3924.896399234097,15280.98218387428
50,4117.822553716364,16115.313432588648,4021.325183448415,15914.907433510823,4021.325183448415,15914.907433510823,4107.997503058072,16053.736762741235,3967.4421769843484,15773.590128490174,3967.4421769843484,15773.590128490174
51,4735.665160389938,18574.824935017234,4635.795483783432,18351.560664427714,4635.795483783432,18351.560664427714,4724.605079995758,18506.425752952517,4579.162284259848,18194.423127011185,4579.162284259848,18194.423127011185
52,4132.371427826359,16056.913626785643,4046.667731808174,15866.884478785687,4046.667731808174,15866.884478785687,4122.858837953884,15996.197281430328,3997.991351694759,15731.144715875633,3997.991351694759,15731.144715875633
53,4615.863428578512,17715.620690308737,4515.368904460693,17512.59082386469,4515.368904460693,17512.59082386469,4604.917422035983,17648.660647349756,4458.560425666735,17364.06128396256,4458.560425666735,17364.06128396256
54,4906.031597656294,19153.59947991112,4801.863712262747,18920.078911183795,4801.863712262747,18920.078911183795,4894.608772828109,19083.285842242913,4742.867961241801,18757.126254720868,4742.867961241801,18757.126254720868
55,4205.494553310906,16504.332637227486,4106.182628377344,16298.43363946967,4106.182628377344,16298.43363946967,4195.481588389619,16441.192942288195,4050.777156559092,16153.468151571955,4050.777156559092,16153.468151571955
56,5389.618082891391,20760.249510151203,5273.528401100548,20501.776825205743,5273.528401100548,20501.776825205743,5376.815589658263,20681.704549070968,5207.654139012308,20319.729163560165,5207.654139012308,20319.729163560165
57,5064.509646605003,20007.42519377246,4937.964790306469,19753.059489427582,4937.964790306469,19753.059489427582,5052.218412374065,19931.53731414153,4867.8829076615375,19577.092452491423,4867.8829076615375,19577.092452491423
