material_code,material,gun_x_mm,face_type,face,nominal_d_mm,regime,variable,n_pairs,first_mean,random_mean,paired_mean_difference,bootstrap_low_95,bootstrap_high_95,ks_statistic,ks_asymptotic_p,fraction_first_less
0,EJ-200,500,1,right,200,near,wl_nm,10000,438.077595778,438.171360225,-0.0937644467292,-1.02157019886,0.806228803838,0.0291,0.000408061718211,0.5069
0,EJ-200,500,1,right,200,near,pde,10000,0.597652437544,0.604335979086,-0.00668354154242,-0.00797802746074,-0.0054698037877,0.0362,3.89293982354e-06,0.5017
0,EJ-200,500,1,right,200,near,exit_angle_deg,10000,15.0142633411,48.2925047978,-33.2782414567,-33.8203036372,-32.7048103501,0.7597,0,0.9204
0,EJ-200,500,1,right,200,near,t_creation_ns,10000,0.288811269188,2.89055048403,-2.60173921484,-2.64799137673,-2.55658155107,0.9448,0,0.9654
0,EJ-200,500,1,right,200,near,t_detection_ns,10000,1.38634210233,4.74141350356,-3.35507140123,-3.41473074663,-3.29832369717,0.994,0,0.9995
0,EJ-200,500,1,right,200,near,is_cherenkov,10000,0.089,0.0334,0.0556,0.049,0.0622,0.0556,6.74878637145e-14,0.0306
0,EJ-200,650,0,left,1350,far,path_length_mm,10000,1371.46322719,1727.16668134,-355.703454159,-366.75350467,-344.57174813,0.7563,0,0.9081
0,EJ-200,650,0,left,1350,far,rho_detour,10000,1.01620556003,1.31244196911,-0.296236409075,-0.304362917355,-0.2879337754,0.773,0,0.9264
0,EJ-200,650,0,left,1350,far,d_direct_mm,10000,1349.59220085,1327.71442599,21.8777748656,18.7424536261,24.8904778778,0.0761,1.15765342689e-25,0.5421
0,EJ-200,650,0,left,1350,far,n_boundary_encounters,10000,17.0665,81.661,-64.5945,-65.837795,-63.29737,0.6697,0,0.8797
0,EJ-200,650,0,left,1350,far,wl_nm_created,10000,438.278290696,438.089659753,0.188630943601,-0.562901154394,0.931524222586,0.0102,0.673545329328,0.4933
0,EJ-200,650,0,left,1350,far,wl_nm,10000,438.278290696,438.089659753,0.188630943601,-0.562901154394,0.931524222586,0.0102,0.673545329328,0.4933
0,EJ-200,650,0,left,1350,far,pde,10000,0.603823127499,0.60398799298,-0.000164865480382,-0.00123514445022,0.000857124143802,0.0102,0.673545329328,0.4877
0,EJ-200,650,0,left,1350,far,exit_angle_deg,10000,9.23459567854,36.4479512391,-27.2133555606,-27.7181255214,-26.7130822007,0.7677,0,0.9229
0,EJ-200,650,0,left,1350,far,t_creation_ns,10000,0.445773107276,3.09436397856,-2.64859087128,-2.70210767917,-2.59280404012,0.8631,0,0.9427
0,EJ-200,650,0,left,1350,far,t_detection_ns,10000,7.67381317676,12.1970319559,-4.52321877916,-4.59141935853,-4.45326553664,0.971,0,0.9946
0,EJ-200,650,0,left,1350,far,is_cherenkov,10000,0.0316,0.0343,-0.0027,-0.0075025,0.0024,0.0027,1,0.0331
0,EJ-200,650,1,right,50,near,path_length_mm,10000,59.913918996,123.917177753,-64.0032587569,-68.9375900155,-59.5552822374,0.6791,0,0.7831
0,EJ-200,650,1,right,50,near,rho_detour,10000,1.19436406727,2.36554019269,-1.17117612542,-1.26354322921,-1.08948532903,0.6349,0,0.7519
0,EJ-200,650,1,right,50,near,d_direct_mm,10000,50.2215690967,52.4437702897,-2.22220119298,-2.69532071548,-1.81261384951,0.5008,0,0.8018
0,EJ-200,650,1,right,50,near,n_boundary_encounters,10000,2.924,8.9417,-6.0177,-6.360615,-5.709845,0.4857,0,0.6503
0,EJ-200,650,1,right,50,near,wl_nm_created,10000,438.863193283,438.183722372,0.679470910913,-1.26643263287,2.50849698082,0.3316,0,0.5586
0,EJ-200,650,1,right,50,near,wl_nm,10000,438.863193283,438.183722372,0.679470910913,-1.26643263287,2.50849698082,0.3316,0,0.5586
0,EJ-200,650,1,right,50,near,pde,10000,0.527805861875,0.603857902057,-0.0760520401824,-0.0783458855291,-0.073799465491,0.3942,0,0.7162
0,EJ-200,650,1,right,50,near,exit_angle_deg,10000,37.1521416977,55.9825809101,-18.8304392123,-19.6121975797,-18.0678133446,0.6344,0,0.7551
0,EJ-200,650,1,right,50,near,t_creation_ns,10000,0.202009183802,2.93143002611,-2.72942084231,-2.77604031703,-2.68421211545,0.9672,0,0.9862
0,EJ-200,650,1,right,50,near,t_detection_ns,10000,0.517774272241,3.58454874428,-3.06677447204,-3.12132024488,-3.01492119819,0.9958,0,0.9998
0,EJ-200,650,1,right,50,near,is_cherenkov,10000,0.7356,0.0311,0.7045,0.6954,0.7142,0.7045,0,0.0091
1,EJ-204,-650,0,left,50,near,path_length_mm,10000,58.7427532123,111.417739951,-52.6749867383,-55.1468729093,-50.1174868282,0.6671,0,0.7963
1,EJ-204,-650,0,left,50,near,rho_detour,10000,1.16723391349,2.14376292513,-0.976529011641,-1.02467917165,-0.92933938751,0.6253,0,0.7708
1,EJ-204,-650,0,left,50,near,d_direct_mm,10000,50.3975112023,52.0217864182,-1.62427521595,-1.87184868361,-1.39359602766,0.4526,0,0.7813
1,EJ-204,-650,0,left,50,near,n_boundary_encounters,10000,2.6062,8.1661,-5.5599,-5.7836075,-5.32515,0.4809,0,0.675
1,EJ-204,-650,0,left,50,near,wl_nm_created,10000,432.821185986,418.137916567,14.6832694195,12.8480847761,16.5239840525,0.2174,2.16351186941e-206,0.4973
1,EJ-204,-650,0,left,50,near,wl_nm,10000,432.821185986,418.137916567,14.6832694195,12.8480847761,16.5239840525,0.2174,2.16351186941e-206,0.4973
1,EJ-204,-650,0,left,50,near,pde,10000,0.54257558605,0.61606970482,-0.0734941187696,-0.075702453027,-0.0712343302698,0.3878,0,0.6881
1,EJ-204,-650,0,left,50,near,exit_angle_deg,10000,33.9403710127,55.5982912252,-21.6579202125,-22.4150551665,-20.8981682488,0.6367,0,0.7804
1,EJ-204,-650,0,left,50,near,t_creation_ns,10000,0.206215204998,2.51018213307,-2.30396692808,-2.3415596132,-2.26664468453,0.9689,0,0.9857
1,EJ-204,-650,0,left,50,near,t_detection_ns,10000,0.515807883528,3.09743032336,-2.58162243983,-2.62166299162,-2.54112603267,0.9965,0,0.9997
1,EJ-204,-650,0,left,50,near,is_cherenkov,10000,0.629,0.0289,0.6001,0.5896,0.6101,0.6001,0,0.011
1,EJ-204,-650,1,right,1350,far,path_length_mm,10000,1372.24972329,1650.31877753,-278.069054241,-286.387851627,-269.674121855,0.7184,0,0.8912
1,EJ-204,-650,1,right,1350,far,rho_detour,10000,1.01688674463,1.26463813652,-0.247751391894,-0.253463214692,-0.241949925962,0.7427,0,0.9169
1,EJ-204,-650,1,right,1350,far,d_direct_mm,10000,1349.47430817,1319.2261451,30.2481630715,26.3657753591,34.0072249767,0.0574,8.76659655698e-15,0.5216
1,EJ-204,-650,1,right,1350,far,n_boundary_encounters,10000,17.3476,73.6548,-56.3072,-57.3488375,-55.2160475,0.6319,0,0.8651
1,EJ-204,-650,1,right,1350,far,wl_nm_created,10000,417.905483931,417.231979366,0.673504564736,-0.0107204405039,1.39356154745,0.0144,0.249190999104,0.4879
1,EJ-204,-650,1,right,1350,far,wl_nm,10000,417.905483931,417.231979366,0.673504564736,-0.0107204405039,1.39356154745,0.0144,0.249190999104,0.4879
1,EJ-204,-650,1,right,1350,far,pde,10000,0.61726623641,0.616734464806,0.000531771603691,-0.000227616191992,0.00130334386586,0.0058,0.995917514945,0.4126
1,EJ-204,-650,1,right,1350,far,exit_angle_deg,10000,9.37939892225,34.3248694,-24.9454704777,-25.418431517,-24.4742455994,0.738,0,0.9154
