material_code,material,variable,selection_code,selection,bin_low,bin_high,bin_center,count,density
1,EJ-204,n_boundary_encounters,0,first,65.8,68.15,66.975,0,0
1,EJ-204,n_boundary_encounters,0,first,68.15,70.5,69.325,0,0
1,EJ-204,n_boundary_encounters,0,first,70.5,72.85,71.675,0,0
1,EJ-204,n_boundary_encounters,0,first,72.85,75.2,74.025,0,0
1,EJ-204,n_boundary_encounters,0,first,75.2,77.55,76.375,0,0
1,EJ-204,n_boundary_encounters,0,first,77.55,79.9,78.725,0,0
1,EJ-204,n_boundary_encounters,0,first,79.9,82.25,81.075,0,0
1,EJ-204,n_boundary_encounters,0,first,82.25,84.6,83.425,0,0
1,EJ-204,n_boundary_encounters,0,first,84.6,86.95,85.775,0,0
1,EJ-204,n_boundary_encounters,0,first,86.95,89.3,88.125,0,0
1,EJ-204,n_boundary_encounters,0,first,89.3,91.65,90.475,0,0
1,EJ-204,n_boundary_encounters,0,first,91.65,94,92.825,0,0
1,EJ-204,n_boundary_encounters,0,first,94,96.35,95.175,0,0
1,EJ-204,n_boundary_encounters,0,first,96.35,98.7,97.525,0,0
1,EJ-204,n_boundary_encounters,0,first,98.7,101.05,99.875,0,0
1,EJ-204,n_boundary_encounters,0,first,101.05,103.4,102.225,0,0
1,EJ-204,n_boundary_encounters,0,first,103.4,105.75,104.575,0,0
1,EJ-204,n_boundary_encounters,0,first,105.75,108.1,106.925,0,0
1,EJ-204,n_boundary_encounters,0,first,108.1,110.45,109.275,0,0
1,EJ-204,n_boundary_encounters,0,first,110.45,112.8,111.625,0,0
1,EJ-204,n_boundary_encounters,0,first,112.8,115.15,113.975,0,0
1,EJ-204,n_boundary_encounters,0,first,115.15,117.5,116.325,0,0
1,EJ-204,n_boundary_encounters,0,first,117.5,119.85,118.675,0,0
1,EJ-204,n_boundary_encounters,0,first,119.85,122.2,121.025,0,0
1,EJ-204,n_boundary_encounters,0,first,122.2,124.55,123.375,0,0
1,EJ-204,n_boundary_encounters,0,first,124.55,126.9,125.725,0,0
1,EJ-204,n_boundary_encounters,0,first,126.9,129.25,128.075,0,0
1,EJ-204,n_boundary_encounters,0,first,129.25,131.6,130.425,0,0
1,EJ-204,n_boundary_encounters,0,first,131.6,133.95,132.775,0,0
1,EJ-204,n_boundary_encounters,0,first,133.95,136.3,135.125,0,0
1,EJ-204,n_boundary_encounters,0,first,136.3,138.65,137.475,0,0
1,EJ-204,n_boundary_encounters,0,first,138.65,141,139.825,0,0
1,EJ-204,n_boundary_encounters,0,first,141,143.35,142.175,0,0
1,EJ-204,n_boundary_encounters,0,first,143.35,145.7,144.525,0,0
1,EJ-204,n_boundary_encounters,0,first,145.7,148.05,146.875,0,0
1,EJ-204,n_boundary_encounters,0,first,148.05,150.4,149.225,0,0
1,EJ-204,n_boundary_encounters,0,first,150.4,152.75,151.575,0,0
1,EJ-204,n_boundary_encounters,0,first,152.75,155.1,153.925,0,0
1,EJ-204,n_boundary_encounters,0,first,155.1,157.45,156.275,0,0
1,EJ-204,n_boundary_encounters,0,first,157.45,159.8,158.625,0,0
1,EJ-204,n_boundary_encounters,0,first,159.8,162.15,160.975,0,0
1,EJ-204,n_boundary_encounters,0,first,162.15,164.5,163.325,0,0
1,EJ-204,n_boundary_encounters,0,first,164.5,166.85,165.675,0,0
1,EJ-204,n_boundary_encounters,0,first,166.85,169.2,168.025,0,0
1,EJ-204,n_boundary_encounters,0,first,169.2,171.55,170.375,0,0
1,EJ-204,n_boundary_encounters,0,first,171.55,173.9,172.725,0,0
1,EJ-204,n_boundary_encounters,0,first,173.9,176.25,175.075,0,0
1,EJ-204,n_boundary_encounters,0,first,176.25,178.6,177.425,0,0
1,EJ-204,n_boundary_encounters,0,first,178.6,180.95,179.775,0,0
1,EJ-204,n_boundary_encounters,0,first,180.95,183.3,182.125,0,0
1,EJ-204,n_boundary_encounters,0,first,183.3,185.65,184.475,0,0
1,EJ-204,n_boundary_encounters,0,first,185.65,188,186.825,0,0
1,EJ-204,n_boundary_encounters,1,random,0,2.35,1.175,9226,0.0280425531915
1,EJ-204,n_boundary_encounters,1,random,2.35,4.7,3.525,7003,0.0212857142857
1,EJ-204,n_boundary_encounters,1,random,4.7,7.05,5.875,9273,0.0281854103343
1,EJ-204,n_boundary_encounters,1,random,7.05,9.4,8.225,5342,0.0162370820669
1,EJ-204,n_boundary_encounters,1,random,9.4,11.75,10.575,5068,0.0154042553191
1,EJ-204,n_boundary_encounters,1,random,11.75,14.1,12.925,7062,0.0214650455927
1,EJ-204,n_boundary_encounters,1,random,14.1,16.45,15.275,4406,0.0133920972644
1,EJ-204,n_boundary_encounters,1,random,16.45,18.8,17.625,4311,0.013103343465
1,EJ-204,n_boundary_encounters,1,random,18.8,21.15,19.975,5934,0.0180364741641
1,EJ-204,n_boundary_encounters,1,random,21.15,23.5,22.325,3777,0.0114802431611
1,EJ-204,n_boundary_encounters,1,random,23.5,25.85,24.675,3461,0.0105197568389
1,EJ-204,n_boundary_encounters,1,random,25.85,28.2,27.025,4803,0.0145987841945
1,EJ-204,n_boundary_encounters,1,random,28.2,30.55,29.375,2948,0.00896048632219
1,EJ-204,n_boundary_encounters,1,random,30.55,32.9,31.725,2867,0.00871428571429
1,EJ-204,n_boundary_encounters,1,random,32.9,35.25,34.075,3942,0.0119817629179
1,EJ-204,n_boundary_encounters,1,random,35.25,37.6,36.425,2531,0.00769300911854
1,EJ-204,n_boundary_encounters,1,random,37.6,39.95,38.775,2437,0.00740729483283
1,EJ-204,n_boundary_encounters,1,random,39.95,42.3,41.125,3467,0.010537993921
1,EJ-204,n_boundary_encounters,1,random,42.3,44.65,43.475,2246,0.00682674772036
1,EJ-204,n_boundary_encounters,1,random,44.65,47,45.825,2176,0.00661398176292
1,EJ-204,n_boundary_encounters,1,random,47,49.35,48.175,2953,0.00897568389058
1,EJ-204,n_boundary_encounters,1,random,49.35,51.7,50.525,1845,0.00560790273556
1,EJ-204,n_boundary_encounters,1,random,51.7,54.05,52.875,2638,0.00801823708207
1,EJ-204,n_boundary_encounters,1,random,54.05,56.4,55.225,1639,0.00498176291793
1,EJ-204,n_boundary_encounters,1,random,56.4,58.75,57.575,1728,0.00525227963526
1,EJ-204,n_boundary_encounters,1,random,58.75,61.1,59.925,2440,0.00741641337386
1,EJ-204,n_boundary_encounters,1,random,61.1,63.45,62.275,1534,0.00466261398176
1,EJ-204,n_boundary_encounters,1,random,63.45,65.8,64.625,1337,0.00406382978723
1,EJ-204,n_boundary_encounters,1,random,65.8,68.15,66.975,2078,0.00631610942249
1,EJ-204,n_boundary_encounters,1,random,68.15,70.5,69.325,1252,0.00380547112462
1,EJ-204,n_boundary_encounters,1,random,70.5,72.85,71.675,1143,0.00347416413374
1,EJ-204,n_boundary_encounters,1,random,72.85,75.2,74.025,1833,0.00557142857143
1,EJ-204,n_boundary_encounters,1,random,75.2,77.55,76.375,1072,0.00325835866261
1,EJ-204,n_boundary_encounters,1,random,77.55,79.9,78.725,1042,0.00316717325228
1,EJ-204,n_boundary_encounters,1,random,79.9,82.25,81.075,1406,0.004273556231
1,EJ-204,n_boundary_encounters,1,random,82.25,84.6,83.425,919,0.00279331306991
1,EJ-204,n_boundary_encounters,1,random,84.6,86.95,85.775,944,0.00286930091185
1,EJ-204,n_boundary_encounters,1,random,86.95,89.3,88.125,1209,0.00367477203647
1,EJ-204,n_boundary_encounters,1,random,89.3,91.65,90.475,776,0.00235866261398
1,EJ-204,n_boundary_encounters,1,random,91.65,94,92.825,708,0.00215197568389
1,EJ-204,n_boundary_encounters,1,random,94,96.35,95.175,1070,0.00325227963526
1,EJ-204,n_boundary_encounters,1,random,96.35,98.7,97.525,645,0.00196048632219
1,EJ-204,n_boundary_encounters,1,random,98.7,101.05,99.875,1064,0.00323404255319
1,EJ-204,n_boundary_encounters,1,random,101.05,103.4,102.225,667,0.0020273556231
1,EJ-204,n_boundary_encounters,1,random,103.4,105.75,104.575,645,0.00196048632219
1,EJ-204,n_boundary_encounters,1,random,105.75,108.1,106.925,865,0.00262917933131
1,EJ-204,n_boundary_encounters,1,random,108.1,110.45,109.275,560,0.00170212765957
1,EJ-204,n_boundary_encounters,1,random,110.45,112.8,111.625,602,0.00182978723404
1,EJ-204,n_boundary_encounters,1,random,112.8,115.15,113.975,798,0.00242553191489
1,EJ-204,n_boundary_encounters,1,random,115.15,117.5,116.325,427,0.00129787234043
1,EJ-204,n_boundary_encounters,1,random,117.5,119.85,118.675,436,0.00132522796353
1,EJ-204,n_boundary_encounters,1,random,119.85,122.2,121.025,712,0.0021641337386
1,EJ-204,n_boundary_encounters,1,random,122.2,124.55,123.375,432,0.00131306990881
1,EJ-204,n_boundary_encounters,1,random,124.55,126.9,125.725,397,0.00120668693009
1,EJ-204,n_boundary_encounters,1,random,126.9,129.25,128.075,617,0.00187537993921
1,EJ-204,n_boundary_encounters,1,random,129.25,131.6,130.425,362,0.00110030395137
1,EJ-204,n_boundary_encounters,1,random,131.6,133.95,132.775,366,0.00111246200608
1,EJ-204,n_boundary_encounters,1,random,133.95,136.3,135.125,478,0.00145288753799
1,EJ-204,n_boundary_encounters,1,random,136.3,138.65,137.475,322,0.000978723404255
1,EJ-204,n_boundary_encounters,1,random,138.65,141,139.825,320,0.0009726443769
1,EJ-204,n_boundary_encounters,1,random,141,143.35,142.175,455,0.0013829787234
1,EJ-204,n_boundary_encounters,1,random,143.35,145.7,144.525,243,0.000738601823708
1,EJ-204,n_boundary_encounters,1,random,145.7,148.05,146.875,416,0.00126443768997
1,EJ-204,n_boundary_encounters,1,random,148.05,150.4,149.225,246,0.000747720364742
1,EJ-204,n_boundary_encounters,1,random,150.4,152.75,151.575,216,0.000656534954407
1,EJ-204,n_boundary_encounters,1,random,152.75,155.1,153.925,323,0.000981762917933
1,EJ-204,n_boundary_encounters,1,random,155.1,157.45,156.275,201,0.00061094224924
1,EJ-204,n_boundary_encounters,1,random,157.45,159.8,158.625,200,0.000607902735562
1,EJ-204,n_boundary_encounters,1,random,159.8,162.15,160.975,261,0.000793313069909
1,EJ-204,n_boundary_encounters,1,random,162.15,164.5,163.325,192,0.00058358662614
1,EJ-204,n_boundary_encounters,1,random,164.5,166.85,165.675,158,0.000480243161094
1,EJ-204,n_boundary_encounters,1,random,166.85,169.2,168.025,226,0.000686930091185
1,EJ-204,n_boundary_encounters,1,random,169.2,171.55,170.375,121,0.000367781155015
1,EJ-204,n_boundary_encounters,1,random,171.55,173.9,172.725,114,0.000346504559271
1,EJ-204,n_boundary_encounters,1,random,173.9,176.25,175.075,160,0.00048632218845
1,EJ-204,n_boundary_encounters,1,random,176.25,178.6,177.425,95,0.000288753799392
1,EJ-204,n_boundary_encounters,1,random,178.6,180.95,179.775,100,0.000303951367781
1,EJ-204,n_boundary_encounters,1,random,180.95,183.3,182.125,142,0.000431610942249
1,EJ-204,n_boundary_encounters,1,random,183.3,185.65,184.475,84,0.000255319148936
1,EJ-204,n_boundary_encounters,1,random,185.65,188,186.825,108,0.000328267477204
1,EJ-204,wl_nm_created,0,first,312.885746713,317.043204941,314.964475827,337,0.000578993876816
1,EJ-204,wl_nm_created,0,first,317.043204941,321.200663169,319.121934055,331,0.000568685380492
1,EJ-204,wl_nm_created,0,first,321.200663169,325.358121397,323.279392283,301,0.000517142898877
1,EJ-204,wl_nm_created,0,first,325.358121397,329.515579625,327.436850511,337,0.000578993876816
1,EJ-204,wl_nm_created,0,first,329.515579625,333.673037853,331.594308739,285,0.000489653575349
1,EJ-204,wl_nm_created,0,first,333.673037853,337.830496081,335.751766967,324,0.000556658801449
1,EJ-204,wl_nm_created,0,first,337.830496081,341.987954309,339.909225195,347,0.000596174704021
1,EJ-204,wl_nm_created,0,first,341.987954309,346.145412537,344.066683423,340,0.000584148124977
1,EJ-204,wl_nm_created,0,first,346.145412537,350.302870765,348.224141651,326,0.00056009496689
1,EJ-204,wl_nm_created,0,first,350.302870765,354.460328993,352.381599879,303,0.000520579064318
1,EJ-204,wl_nm_created,0,first,354.460328993,358.617787221,356.539058107,318,0.000546350305126
1,EJ-204,wl_nm_created,0,first,358.617787221,362.775245449,360.696516335,310,0.000532605643362
1,EJ-204,wl_nm_created,0,first,362.775245449,366.932703677,364.853974563,345,0.00059273853858
1,EJ-204,wl_nm_created,0,first,366.932703677,371.090161905,369.011432791,307,0.0005274513952
1,EJ-204,wl_nm_created,0,first,371.090161905,375.247620133,373.168891019,344,0.000591020455859
1,EJ-204,wl_nm_created,0,first,375.247620133,379.405078361,377.326349247,312,0.000536041808803
1,EJ-204,wl_nm_created,0,first,379.405078361,383.562536589,381.483807475,1000,0.00171808272052
1,EJ-204,wl_nm_created,0,first,383.562536589,387.719994817,385.641265703,2369,0.00407013796491
1,EJ-204,wl_nm_created,0,first,387.719994817,391.877453045,389.798723931,4767,0.00819010032872
1,EJ-204,wl_nm_created,0,first,391.877453045,396.034911273,393.956182159,8183,0.014059070902
1,EJ-204,wl_nm_created,0,first,396.034911273,400.192369501,398.113640387,10543,0.0181137461225
1,EJ-204,wl_nm_created,0,first,400.192369501,404.349827729,402.271098615,12152,0.0208781412198
1,EJ-204,wl_nm_created,0,first,404.349827729,408.507285957,406.428556843,12782,0.0219605333337
1,EJ-204,wl_nm_created,0,first,408.507285957,412.664744185,410.586015071,12189,0.0209417102804
1,EJ-204,wl_nm_created,0,first,412.664744185,416.822202413,414.743473299,10697,0.0183783308614
1,EJ-204,wl_nm_created,0,first,416.822202413,420.979660641,418.900931527,8067,0.0138597733064
1,EJ-204,wl_nm_created,0,first,420.979660641,425.13711887,423.058389755,6913,0.011877105847
1,EJ-204,wl_nm_created,0,first,425.13711887,429.294577098,427.215847984,6129,0.0105301289941
1,EJ-204,wl_nm_created,0,first,429.294577098,433.452035326,431.373306212,5450,0.00936355082684
1,EJ-204,wl_nm_created,0,first,433.452035326,437.609493554,435.53076444,4813,0.00826913213387
1,EJ-204,wl_nm_created,0,first,437.609493554,441.766951782,439.688222668,4314,0.00741180885633
1,EJ-204,wl_nm_created,0,first,441.766951782,445.92441001,443.845680896,3668,0.00630192741887
1,EJ-204,wl_nm_created,0,first,445.92441001,450.081868238,448.003139124,3206,0.00550817320199
1,EJ-204,wl_nm_created,0,first,450.081868238,454.239326466,452.160597352,2535,0.00435533969652
1,EJ-204,wl_nm_created,0,first,454.239326466,458.396784694,456.31805558,1967,0.00337946871127
1,EJ-204,wl_nm_created,0,first,458.396784694,462.554242922,460.475513808,1584,0.00272144302931
1,EJ-204,wl_nm_created,0,first,462.554242922,466.71170115,464.632972036,1230,0.00211324174624
1,EJ-204,wl_nm_created,0,first,466.71170115,470.869159378,468.790430264,929,0.00159609884736
1,EJ-204,wl_nm_created,0,first,470.869159378,475.026617606,472.947888492,851,0.00146208839516
1,EJ-204,wl_nm_created,0,first,475.026617606,479.184075834,477.10534672,693,0.00119063132532
1,EJ-204,wl_nm_created,0,first,479.184075834,483.341534062,481.262804948,577,0.000991333729741
1,EJ-204,wl_nm_created,0,first,483.341534062,487.49899229,485.420263176,507,0.000871067939304
1,EJ-204,wl_nm_created,0,first,487.49899229,491.656450518,489.577721404,436,0.000749084066147
1,EJ-204,wl_nm_created,0,first,491.656450518,495.813908746,493.735179632,383,0.00065802568196
1,EJ-204,wl_nm_created,0,first,495.813908746,499.971366974,497.89263786,310,0.000532605643362
1,EJ-204,wl_nm_created,0,first,499.971366974,504.128825202,502.050096088,164,0.000281765566165
1,EJ-204,wl_nm_created,0,first,504.128825202,508.28628343,506.207554316,153,0.00026286665624
1,EJ-204,wl_nm_created,0,first,508.28628343,512.443741658,510.365012544,137,0.000235377332711
1,EJ-204,wl_nm_created,0,first,512.443741658,516.601199886,514.522470772,124,0.000213042257345
1,EJ-204,wl_nm_created,0,first,516.601199886,520.758658114,518.679929,129,0.000221632670947
1,EJ-204,wl_nm_created,0,first,520.758658114,524.916116342,522.837387228,135,0.00023194116727
1,EJ-204,wl_nm_created,0,first,524.916116342,529.07357457,526.994845456,134,0.00023022308455
1,EJ-204,wl_nm_created,0,first,529.07357457,533.231032798,531.152303684,123,0.000211324174624
1,EJ-204,wl_nm_created,0,first,533.231032798,537.388491026,535.309761912,109,0.000187271016537
1,EJ-204,wl_nm_created,0,first,537.388491026,541.545949254,539.46722014,124,0.000213042257345
1,EJ-204,wl_nm_created,0,first,541.545949254,545.703407482,543.624678368,91,0.000156345527567
1,EJ-204,wl_nm_created,0,first,545.703407482,549.86086571,547.782136596,111,0.000190707181978
1,EJ-204,wl_nm_created,0,first,549.86086571,554.018323938,551.939594824,116,0.00019929759558
1,EJ-204,wl_nm_created,0,first,554.018323938,558.175782166,556.097053052,103,0.000176962520214
1,EJ-204,wl_nm_created,0,first,558.175782166,562.333240394,560.25451128,103,0.000176962520214
1,EJ-204,wl_nm_created,0,first,562.333240394,566.490698622,564.411969508,114,0.000195861430139
1,EJ-204,wl_nm_created,0,first,566.490698622,570.64815685,568.569427736,83,0.000142600865803
1,EJ-204,wl_nm_created,0,first,570.64815685,574.805615078,572.726885964,91,0.000156345527567
1,EJ-204,wl_nm_created,0,first,574.805615078,578.963073306,576.884344192,91,0.000156345527567
1,EJ-204,wl_nm_created,0,first,578.963073306,583.120531534,581.04180242,90,0.000154627444847
1,EJ-204,wl_nm_created,0,first,583.120531534,587.277989762,585.199260648,86,0.000147755113965
1,EJ-204,wl_nm_created,0,first,587.277989762,591.43544799,589.356718876,79,0.000135728534921
1,EJ-204,wl_nm_created,0,first,591.43544799,595.592906219,593.514177104,80,0.000137446617642
1,EJ-204,wl_nm_created,0,first,595.592906219,599.750364447,597.671635333,77,0.00013229236948
1,EJ-204,wl_nm_created,0,first,599.750364447,603.907822675,601.829093561,68,0.000116829624995
1,EJ-204,wl_nm_created,0,first,603.907822675,608.065280903,605.986551789,51,8.76222187466e-05
1,EJ-204,wl_nm_created,0,first,608.065280903,612.222739131,610.144010017,57,9.79307150697e-05
1,EJ-204,wl_nm_created,0,first,612.222739131,616.380197359,614.301468245,72,0.000123701955878
1,EJ-204,wl_nm_created,0,first,616.380197359,620.537655587,618.458926473,79,0.000135728534921
1,EJ-204,wl_nm_created,0,first,620.537655587,624.695113815,622.616384701,64,0.000109957294113
1,EJ-204,wl_nm_created,0,first,624.695113815,628.852572043,626.773842929,40,6.87233088208e-05
1,EJ-204,wl_nm_created,0,first,628.852572043,633.010030271,630.931301157,59,0.000101366880511
1,EJ-204,wl_nm_created,0,first,633.010030271,637.167488499,635.088759385,39,6.70052261003e-05
1,EJ-204,wl_nm_created,0,first,637.167488499,641.324946727,639.246217613,51,8.76222187466e-05
1,EJ-204,wl_nm_created,0,first,641.324946727,645.482404955,643.403675841,50,8.59041360261e-05
1,EJ-204,wl_nm_created,1,random,312.885746713,317.043204941,314.964475827,74,0.000127138121319
1,EJ-204,wl_nm_created,1,random,317.043204941,321.200663169,319.121934055,69,0.000118547707716
1,EJ-204,wl_nm_created,1,random,321.200663169,325.358121397,323.279392283,82,0.000140882783083
1,EJ-204,wl_nm_created,1,random,325.358121397,329.515579625,327.436850511,62,0.000106521128672
1,EJ-204,wl_nm_created,1,random,329.515579625,333.673037853,331.594308739,79,0.000135728534921
1,EJ-204,wl_nm_created,1,random,333.673037853,337.830496081,335.751766967,63,0.000108239211393
1,EJ-204,wl_nm_created,1,random,337.830496081,341.987954309,339.909225195,53,9.10583841876e-05
1,EJ-204,wl_nm_created,1,random,341.987954309,346.145412537,344.066683423,63,0.000108239211393
1,EJ-204,wl_nm_created,1,random,346.145412537,350.302870765,348.224141651,75,0.000128856204039
1,EJ-204,wl_nm_created,1,random,350.302870765,354.460328993,352.381599879,58,9.96487977902e-05
1,EJ-204,wl_nm_created,1,random,354.460328993,358.617787221,356.539058107,59,0.000101366880511
1,EJ-204,wl_nm_created,1,random,358.617787221,362.775245449,360.696516335,64,0.000109957294113
1,EJ-204,wl_nm_created,1,random,362.775245449,366.932703677,364.853974563,65,0.000111675376834
1,EJ-204,wl_nm_created,1,random,366.932703677,371.090161905,369.011432791,59,0.000101366880511
1,EJ-204,wl_nm_created,1,random,371.090161905,375.247620133,373.168891019,82,0.000140882783083
1,EJ-204,wl_nm_created,1,random,375.247620133,379.405078361,377.326349247,74,0.000127138121319
1,EJ-204,wl_nm_created,1,random,379.405078361,383.562536589,381.483807475,894,0.00153596595215
1,EJ-204,wl_nm_created,1,random,383.562536589,387.719994817,385.641265703,2339,0.0040185954833
1,EJ-204,wl_nm_created,1,random,387.719994817,391.877453045,389.798723931,4927,0.00846499356401
1,EJ-204,wl_nm_created,1,random,391.877453045,396.034911273,393.956182159,8705,0.0149559100821
1,EJ-204,wl_nm_created,1,random,396.034911273,400.192369501,398.113640387,11694,0.0200912593338
1,EJ-204,wl_nm_created,1,random,400.192369501,404.349827729,402.271098615,13033,0.0223917720966
1,EJ-204,wl_nm_created,1,random,404.349827729,408.507285957,406.428556843,13769,0.0236562809789
1,EJ-204,wl_nm_created,1,random,408.507285957,412.664744185,410.586015071,13637,0.0234294940597
1,EJ-204,wl_nm_created,1,random,412.664744185,416.822202413,414.743473299,11443,0.0196600205709
1,EJ-204,wl_nm_created,1,random,416.822202413,420.979660641,418.900931527,8677,0.014907803766
1,EJ-204,wl_nm_created,1,random,420.979660641,425.13711887,423.058389755,7292,0.012528259198
1,EJ-204,wl_nm_created,1,random,425.13711887,429.294577098,427.215847984,6489,0.0111486387735
1,EJ-204,wl_nm_created,1,random,429.294577098,433.452035326,431.373306212,5860,0.0100679647423
1,EJ-204,wl_nm_created,1,random,433.452035326,437.609493554,435.53076444,5123,0.00880173777723
1,EJ-204,wl_nm_created,1,random,437.609493554,441.766951782,439.688222668,4777,0.00820728115593
1,EJ-204,wl_nm_created,1,random,441.766951782,445.92441001,443.845680896,4087,0.00702180407877
1,EJ-204,wl_nm_created,1,random,445.92441001,450.081868238,448.003139124,3351,0.00575729519647
1,EJ-204,wl_nm_created,1,random,450.081868238,454.239326466,452.160597352,2712,0.00465944033805
1,EJ-204,wl_nm_created,1,random,454.239326466,458.396784694,456.31805558,1996,0.00342929311016
1,EJ-204,wl_nm_created,1,random,458.396784694,462.554242922,460.475513808,1517,0.00260633148703
1,EJ-204,wl_nm_created,1,random,462.554242922,466.71170115,464.632972036,1228,0.0021098055808
1,EJ-204,wl_nm_created,1,random,466.71170115,470.869159378,468.790430264,925,0.00158922651648
1,EJ-204,wl_nm_created,1,random,470.869159378,475.026617606,472.947888492,741,0.00127309929591
1,EJ-204,wl_nm_created,1,random,475.026617606,479.184075834,477.10534672,640,0.00109957294113
1,EJ-204,wl_nm_created,1,random,479.184075834,483.341534062,481.262804948,517,0.000888248766509
1,EJ-204,wl_nm_created,1,random,483.341534062,487.49899229,485.420263176,445,0.000764546810632
1,EJ-204,wl_nm_created,1,random,487.49899229,491.656450518,489.577721404,355,0.000609919365785
1,EJ-204,wl_nm_created,1,random,491.656450518,495.813908746,493.735179632,260,0.000446701507335
1,EJ-204,wl_nm_created,1,random,495.813908746,499.971366974,497.89263786,216,0.000371105867633
1,EJ-204,wl_nm_created,1,random,499.971366974,504.128825202,502.050096088,40,6.87233088208e-05
1,EJ-204,wl_nm_created,1,random,504.128825202,508.28628343,506.207554316,31,5.32605643362e-05
1,EJ-204,wl_nm_created,1,random,508.28628343,512.443741658,510.365012544,33,5.66967297772e-05
1,EJ-204,wl_nm_created,1,random,512.443741658,516.601199886,514.522470772,35,6.01328952182e-05
1,EJ-204,wl_nm_created,1,random,516.601199886,520.758658114,518.679929,32,5.49786470567e-05
1,EJ-204,wl_nm_created,1,random,520.758658114,524.916116342,522.837387228,40,6.87233088208e-05
1,EJ-204,wl_nm_created,1,random,524.916116342,529.07357457,526.994845456,25,4.2952068013e-05
1,EJ-204,wl_nm_created,1,random,529.07357457,533.231032798,531.152303684,29,4.98243988951e-05
1,EJ-204,wl_nm_created,1,random,533.231032798,537.388491026,535.309761912,34,5.84148124977e-05
1,EJ-204,wl_nm_created,1,random,537.388491026,541.545949254,539.46722014,31,5.32605643362e-05
1,EJ-204,wl_nm_created,1,random,541.545949254,545.703407482,543.624678368,20,3.43616544104e-05
1,EJ-204,wl_nm_created,1,random,545.703407482,549.86086571,547.782136596,21,3.60797371309e-05
1,EJ-204,wl_nm_created,1,random,549.86086571,554.018323938,551.939594824,29,4.98243988951e-05
1,EJ-204,wl_nm_created,1,random,554.018323938,558.175782166,556.097053052,29,4.98243988951e-05
1,EJ-204,wl_nm_created,1,random,558.175782166,562.333240394,560.25451128,23,3.9515902572e-05
1,EJ-204,wl_nm_created,1,random,562.333240394,566.490698622,564.411969508,23,3.9515902572e-05
1,EJ-204,wl_nm_created,1,random,566.490698622,570.64815685,568.569427736,23,3.9515902572e-05
1,EJ-204,wl_nm_created,1,random,570.64815685,574.805615078,572.726885964,22,3.77978198515e-05
1,EJ-204,wl_nm_created,1,random,574.805615078,578.963073306,576.884344192,20,3.43616544104e-05
1,EJ-204,wl_nm_created,1,random,578.963073306,583.120531534,581.04180242,17,2.92074062489e-05
1,EJ-204,wl_nm_created,1,random,583.120531534,587.277989762,585.199260648,19,3.26435716899e-05
1,EJ-204,wl_nm_created,1,random,587.277989762,591.43544799,589.356718876,15,2.57712408078e-05
1,EJ-204,wl_nm_created,1,random,591.43544799,595.592906219,593.514177104,25,4.2952068013e-05
1,EJ-204,wl_nm_created,1,random,595.592906219,599.750364447,597.671635333,11,1.88989099257e-05
1,EJ-204,wl_nm_created,1,random,599.750364447,603.907822675,601.829093561,11,1.88989099257e-05
1,EJ-204,wl_nm_created,1,random,603.907822675,608.065280903,605.986551789,19,3.26435716899e-05
1,EJ-204,wl_nm_created,1,random,608.065280903,612.222739131,610.144010017,10,1.71808272052e-05
1,EJ-204,wl_nm_created,1,random,612.222739131,616.380197359,614.301468245,16,2.74893235283e-05
1,EJ-204,wl_nm_created,1,random,616.380197359,620.537655587,618.458926473,14,2.40531580873e-05
1,EJ-204,wl_nm_created,1,random,620.537655587,624.695113815,622.616384701,10,1.71808272052e-05
1,EJ-204,wl_nm_created,1,random,624.695113815,628.852572043,626.773842929,21,3.60797371309e-05
1,EJ-204,wl_nm_created,1,random,628.852572043,633.010030271,630.931301157,12,2.06169926463e-05
1,EJ-204,wl_nm_created,1,random,633.010030271,637.167488499,635.088759385,11,1.88989099257e-05
1,EJ-204,wl_nm_created,1,random,637.167488499,641.324946727,639.246217613,17,2.92074062489e-05
1,EJ-204,wl_nm_created,1,random,641.324946727,645.482404955,643.403675841,14,2.40531580873e-05
1,EJ-204,wl_nm,0,first,312.885746713,317.043204941,314.964475827,337,0.000578993876816
1,EJ-204,wl_nm,0,first,317.043204941,321.200663169,319.121934055,331,0.000568685380492
1,EJ-204,wl_nm,0,first,321.200663169,325.358121397,323.279392283,301,0.000517142898877
1,EJ-204,wl_nm,0,first,325.358121397,329.515579625,327.436850511,337,0.000578993876816
1,EJ-204,wl_nm,0,first,329.515579625,333.673037853,331.594308739,285,0.000489653575349
1,EJ-204,wl_nm,0,first,333.673037853,337.830496081,335.751766967,324,0.000556658801449
1,EJ-204,wl_nm,0,first,337.830496081,341.987954309,339.909225195,347,0.000596174704021
1,EJ-204,wl_nm,0,first,341.987954309,346.145412537,344.066683423,340,0.000584148124977
1,EJ-204,wl_nm,0,first,346.145412537,350.302870765,348.224141651,326,0.00056009496689
1,EJ-204,wl_nm,0,first,350.302870765,354.460328993,352.381599879,303,0.000520579064318
1,EJ-204,wl_nm,0,first,354.460328993,358.617787221,356.539058107,318,0.000546350305126
1,EJ-204,wl_nm,0,first,358.617787221,362.775245449,360.696516335,310,0.000532605643362
1,EJ-204,wl_nm,0,first,362.775245449,366.932703677,364.853974563,345,0.00059273853858
1,EJ-204,wl_nm,0,first,366.932703677,371.090161905,369.011432791,307,0.0005274513952
