scenario,wavelength_nm_created,folded_exit_angle_deg,finite_beta_edge_deg,d_axial_mm,group_velocity_mm_ns,propagation_time_ns,predicted_angular_penalty_ps,observed_edge_excess_ps,is_upper_5pct_angle_tail
visible_current_3800mm,650.973915662,40.4187792099,40.1268910474,49.5003475955,179.406869957,0.34697112425,1.56087144958,-13.8766996558,0
visible_current_3800mm,441.944759186,38.484869763,38.4176630371,49.6877309789,166.44057236,0.348224294547,0.355049717473,-32.7975644234,0
visible_current_3800mm,470.385849897,40.2728496834,38.7349949116,49.5891762999,168.458167544,0.358164865988,8.4448000722,-19.2102712687,0
visible_current_3800mm,489.002519266,39.1365080546,38.9257385877,49.7660299153,169.74027146,0.34639174085,1.12557755105,-30.4771523642,0
visible_current_3800mm,387.20210762,37.9542431443,37.7096039771,49.4992944587,162.385113379,0.333922459412,1.27972425078,-51.3871796594,0
visible_current_3800mm,384.20471384,40.036016635,37.666841088,49.514040882,162.157730162,0.351883311032,13.0675367659,-33.8590877745,0
visible_current_3800mm,423.61484129,38.3932185942,38.1954527001,49.7642436272,165.10572257,0.343879405414,1.04666763153,-39.6376595316,0
visible_current_3800mm,644.292936142,40.0942702646,40.0907253642,49.4999654937,179.063876556,0.345062059818,0.018821343984,-16.2819946978,0
visible_current_3800mm,702.468408004,40.2877904185,40.3758295544,49.5613349342,188.656271869,0.342890858074,-0.449583489914,-1.95430353158,0
visible_current_3800mm,651.148742151,41.8428143862,40.1278247409,49.5000402278,179.415786397,0.354873553959,9.5082375087,-5.95905262927,0
visible_current_3800mm,516.456807936,39.2331123628,39.1842980955,49.4991778484,171.571292527,0.342579448006,0.258798759081,-29.6285720663,0
visible_current_3800mm,638.605442369,40.2304901795,40.0591819511,49.5000770748,178.768042803,0.345847092829,0.913449984114,-15.92813952,0
visible_current_3800mm,714.633184055,40.2457570573,40.4275674245,49.50082428,190.938479895,0.341386229892,-0.916447360324,0.817210365203,0
visible_current_3800mm,723.094829479,40.2100814204,40.4621004637,49.5000242911,192.480668445,0.340519432427,-1.26011643311,2.51095871059,0
visible_current_3800mm,587.618344477,40.766026201,39.74289596,49.4998843899,175.958719783,0.350500387112,5.57384301755,-15.3568136188,0
visible_current_3800mm,573.4627716,39.6797080739,39.6434658275,49.614288286,175.128699457,0.34604052499,0.192995449909,-21.8699083763,0
visible_current_3800mm,697.915579539,41.5127595433,40.3558111442,49.4999583466,187.781665403,0.349233007254,6.1116393819,3.31349966707,0
visible_current_3800mm,549.033804128,39.5172718675,39.4587219912,49.5001225978,173.645806832,0.344461915589,0.311016585133,-24.7521077402,0
visible_current_3800mm,387.285119809,37.757373476,37.7107821053,49.5008082781,162.391427762,0.339037013079,0.242539764051,-46.2755527517,0
visible_current_3800mm,377.251736865,40.1376152188,37.5659588764,49.4993169363,161.628164578,0.351788514496,14.2284530644,-34.5781068321,0
visible_current_3800mm,454.254634168,40.8173032697,38.5589900869,49.5562838393,167.322186838,0.35505723406,12.596366434,-23.6964576456,0
visible_current_3800mm,623.26008566,40.2699454961,39.9704904531,49.4999901269,177.952309761,0.347129621176,1.6021042804,-15.8313480559,0
visible_current_3800mm,681.382132331,41.7014609582,40.2799887142,49.4999633905,184.507271934,0.351509185684,7.66466890437,-0.154146417442,0
visible_current_3800mm,775.649038857,40.6309413258,40.6521780889,49.5000765275,192.515394531,0.342627704517,-0.107807791664,3.71900417216,0
visible_current_3800mm,396.788922919,37.9623604464,37.8434829812,49.7976460633,163.109362689,0.342339558304,0.625019997399,-44.2707989912,0
visible_current_3800mm,537.803063657,39.6973736846,39.3678811033,49.9201264558,172.943022742,0.349319445148,1.77626313573,-24.0536208393,0
visible_current_3800mm,398.940895953,40.1763973899,37.8729367697,49.4997741798,163.271162985,0.345936683344,12.7237116661,-38.1337109554,0
visible_current_3800mm,587.86914086,39.9971544518,39.7446093502,49.4996096038,175.973235864,0.346071982576,1.34935594151,-19.7621042773,0
visible_current_3800mm,514.705515643,40.6201217116,39.1685773145,49.7846557792,171.456683769,0.354066015271,8.01710442853,-20.4551354915,0
visible_current_3800mm,626.495250592,41.5131480532,39.9896331567,49.4993424229,178.126427874,0.353056021019,8.40736902804,-9.647006375,0
visible_current_3800mm,613.073204333,40.5532453324,39.9086152768,49.5005222279,177.396613726,0.347453476915,3.47904777605,-16.3193023886,0
visible_current_3800mm,584.561448972,39.812265623,39.7218786107,49.6216301849,175.781301604,0.346541459912,0.482145518152,-20.4738279664,0
visible_current_3800mm,559.082101281,40.4698890264,39.536793844,49.4999902763,174.263430285,0.349096056189,5.068491251,-19.2218653449,0
visible_current_3800mm,594.74114104,43.2119385296,39.7909198819,49.5001763784,176.368156295,0.363728745219,19.8257208462,-1.53596688773,0
visible_current_3800mm,558.835894136,42.0364384863,39.5349162344,49.499986954,174.248432624,0.358269081992,14.142888248,-10.0705530379,0
visible_current_3800mm,663.153963343,40.2656884768,40.1904284413,49.5002580306,180.708011873,0.34510754252,0.398654159466,-13.4768302191,0
visible_current_3800mm,517.024276839,41.0790027728,39.189370156,49.4999354835,171.608299635,0.353414052508,10.4950207098,-18.7462530372,0
visible_current_3800mm,551.69309868,40.6142640764,39.4796738061,49.4998152377,173.810346427,0.35057179104,6.19286195511,-18.4015066214,0
visible_current_3800mm,453.850558008,38.6149431169,38.554448928,49.8254507826,167.293450304,0.34487099219,0.320961586038,-35.9812681566,0
visible_current_3800mm,687.204378289,40.713734023,40.3072594164,49.5000923098,185.678320687,0.345747138896,2.12542897626,-3.84025833885,0
visible_current_3800mm,707.095040337,40.7651119687,40.3958036554,49.5000821838,189.53351805,0.34452957344,1.89846704168,1.60305278638,0
visible_current_3800mm,404.0967588,38.141476574,37.9426248061,49.4998272912,163.657906909,0.339952196208,1.04293966193,-43.5740759489,0
visible_current_3800mm,489.786909223,39.105647183,38.9334943256,49.4993883527,169.793677506,0.344119487683,0.913611291487,-30.6532505894,0
visible_current_3800mm,702.446492242,44.0072819734,40.3757340599,49.4995425701,188.652088967,0.363111229541,20.3809615269,18.6888675182,0
visible_current_3800mm,706.9057562,41.7573882415,40.3949936904,49.5001184302,189.497853562,0.349816907139,7.18343349928,6.82972064932,0
visible_current_3800mm,741.990951069,60.1602965333,40.5351166238,49.5003709762,192.515394531,0.523196246825,178.436649215,184.8783639,1
visible_current_3800mm,744.617361553,40.2732147883,40.544833541,49.5008129148,192.515394531,0.341088719043,-1.36287631062,2.71873855465,0
visible_current_3800mm,373.858896315,44.1334521242,37.5158665157,49.67194718,161.36903085,0.379101210851,40.8043505008,-8.97466791033,0
visible_current_3800mm,486.837857129,39.4683271034,38.904219348,49.4993686261,169.592854126,0.346152514448,3.02235905516,-28.9090947788,0
visible_current_3800mm,646.068499314,40.1559800022,40.1004296254,49.5006762245,179.155511847,0.345175636072,0.295321515901,-16.0402883896,0
visible_current_3800mm,789.337781207,41.4145747029,40.6954125908,49.5000186433,192.515394531,0.346858546881,3.72785460911,7.73040824172,0
visible_current_3800mm,715.710044394,40.272971155,40.4320274279,49.5004101001,191.136769605,0.34136043556,-0.801549088595,1.12501374376,0
visible_current_3800mm,421.296501672,38.4625642893,38.1663136298,49.5005131931,164.935071477,0.34187802289,1.56276658488,-39.8485661314,0
visible_current_3800mm,471.989087136,42.1092667225,38.7519342382,49.4998724148,168.569842223,0.361864354284,19.2848707804,-14.6709367675,0
visible_current_3800mm,444.83220031,38.8355258979,38.4513718786,49.5009467157,166.648389123,0.343147927127,2.03873528688,-36.1452902981,0
visible_current_3800mm,529.23069895,40.2278394022,39.2959136021,49.4999238019,172.397709515,0.348907506103,5.05543659485,-22.1117036666,0
visible_current_3800mm,759.954064572,40.3234661173,40.5995668621,49.5001128366,192.515394531,0.341095892475,-1.38900334086,2.45381248996,0
visible_current_3800mm,584.513425776,45.8899363174,39.7215464598,49.5008537252,175.778508809,0.380926228716,38.462318729,14.800183384,0
visible_current_3800mm,424.374091382,40.2895074296,38.2049443679,49.5004187226,165.161511693,0.350273360347,11.5087222713,-31.1313489399,0
visible_current_3800mm,501.789687506,39.5000588327,39.0494284634,49.4994314117,170.602261117,0.345873450969,2.41067385414,-27.7348314026,0
visible_current_3800mm,686.983164722,40.1985182054,40.3062347539,49.5001635775,185.634189985,0.343080120079,-0.556112963961,-6.58558327634,0
visible_current_3800mm,469.872999689,39.9784940846,38.7295554944,49.5000992918,168.422415022,0.349126828003,6.79572042027,-27.6217065121,0
visible_current_3800mm,547.34155146,41.3387877444,39.4452791182,49.4990306776,173.540776027,0.352807678545,10.5347108069,-16.550330319,0
visible_current_3800mm,735.805651443,40.5393690795,40.5118233246,49.4996664725,192.515394531,0.342265377315,0.139021157942,4.06985622865,0
visible_current_3800mm,457.595140544,39.1457262425,38.5962810661,49.7817343238,167.55925679,0.350676335833,2.94981366555,-29.4594332647,0
visible_current_3800mm,461.485815425,39.2650767753,38.6391536183,49.7839114116,167.834177662,0.351196075126,3.36865812994,-28.5605270443,0
visible_current_3800mm,555.032106679,39.7783973024,39.5056839683,49.5007111605,174.015775637,0.345095223132,1.45677013508,-23.5870702137,0
visible_current_3800mm,500.880676005,40.6919383588,39.0408265069,49.5669620236,170.541446583,0.353176363492,9.11608319653,-21.0294607848,0
visible_current_3800mm,596.438914857,40.0204810596,39.8021736069,49.5001159654,176.464955364,0.346214315535,1.16554002783,-18.9093256617,0
visible_current_3800mm,494.113419716,40.9860040059,38.97587461,49.4996713162,170.086729391,0.353678299156,11.1785011676,-20.6746607016,0
visible_current_3800mm,481.066995571,39.1031251318,38.8460113468,49.9489963549,169.19762683,0.348539556891,1.37865270154,-30.5024184131,0
visible_current_3800mm,632.848270075,40.3790690356,40.0265287134,49.6510965052,178.464998939,0.348641478751,1.89427166893,-14.6796315364,0
visible_current_3800mm,439.346808102,40.5078565673,38.3870369554,49.777550716,166.2528965,0.355453359524,11.8148638244,-26.5262862466,0
visible_current_3800mm,429.803070453,38.3201039915,38.2720821599,49.5000257305,165.559211088,0.340986936309,0.252132625506,-39.8500499693,0
visible_current_3800mm,764.276857818,40.2410187727,40.6143919644,49.5003029825,192.515394531,0.340882193758,-1.87519393714,2.16368417431,0
visible_current_3800mm,507.906668914,39.6383359211,39.1065683324,49.5001930306,171.008985621,0.34616244557,2.85189739557,-26.8649556771,0
visible_current_3800mm,706.849992821,40.6234210264,40.3947549568,49.5000435077,189.48734311,0.343813753307,1.17154476135,0.809277349526,0
visible_current_3800mm,602.867929648,40.3494153599,39.8441263579,49.5001013391,176.828590664,0.347555264951,2.7173723928,-17.0399569185,0
visible_current_3800mm,588.451830893,41.1206155791,39.7485837989,49.4998136891,176.006914162,0.352057059593,7.54117403453,-13.7296340862,0
visible_current_3800mm,721.827511271,40.3578750145,40.4570025598,49.4999746243,192.251993768,0.34130589594,-0.498012712438,2.92139539463,0
visible_current_3800mm,430.820183469,53.8967560754,38.2845184541,49.5000037135,165.633390394,0.454855608662,126.450226907,74.1241421708,1
visible_current_3800mm,636.189981516,43.1064808287,40.0455715423,49.8670097614,178.641351635,0.365985684318,17.7045651186,1.34304984075,0
visible_current_3800mm,406.219763801,38.2870850686,37.9709620811,49.5006458193,163.816609107,0.340701599126,1.66360200875,-42.6073111618,0
visible_current_3800mm,468.388869211,38.9877628906,38.7137574424,49.5761316184,168.318765491,0.344634810558,1.45686423039,-32.841308291,0
visible_current_3800mm,559.995692221,40.9626351455,39.5437456888,49.5486247618,174.319100831,0.352973842371,7.8106554194,-15.6251333142,0
visible_current_3800mm,574.663652311,39.8739310173,39.6521117432,49.4997596464,175.199943708,0.344528064388,1.18401234785,-22.4297122817,0
visible_current_3800mm,392.354300578,42.4778339133,37.7820980615,49.4990319368,162.775073803,0.36637255263,27.5489340698,-18.3886590306,0
visible_current_3800mm,702.425374211,40.2419836873,40.3756420335,49.5000996267,188.648058076,0.342204327932,-0.68094479029,-2.22879916592,0
visible_current_3800mm,613.625047278,40.8470071629,39.9120302922,49.4998567079,177.427031314,0.349738504078,5.08314635198,-13.9851538102,0
visible_current_3800mm,458.638090969,38.6120735051,38.607832537,49.4992245132,167.633055649,0.340964384848,0.0223365520371,-36.9085400157,0
visible_current_3800mm,529.970060322,41.0328527956,39.3022123258,49.5000204282,172.445078006,0.352787959577,9.5807133202,-18.1634353448,0
visible_current_3800mm,420.855245693,38.1777478347,38.1607406907,49.4998163218,164.902522726,0.338903152892,0.0890861908754,-42.8642232878,0
visible_current_3800mm,765.061235524,40.6923529677,40.6170543623,49.4999897202,192.515394531,0.342916634692,0.382503478116,4.18677067758,0
visible_current_3800mm,432.95884477,45.2048228947,38.3105230629,49.5000076022,165.789257857,0.382140169654,43.2520570836,1.63026546975,0
visible_current_3800mm,470.600477771,39.8905861341,38.7372683124,49.5000398343,168.473106849,0.348641455075,6.26082632397,-28.0339366651,0
visible_current_3800mm,457.267381345,39.2415633533,38.5926419405,49.5006529415,167.535995127,0.345342216832,3.47269242304,-32.6805196263,0
visible_current_3800mm,609.096363029,40.3410730084,39.8837876822,49.5000464914,177.176612822,0.347688522962,2.45629603731,-16.4005331134,0
visible_current_3800mm,422.653621916,38.2202104574,38.1833998764,49.9034461824,165.034995509,0.344046570492,0.194550325871,-40.6444408186,0
visible_current_3800mm,453.547024195,40.3115789331,38.5510333769,49.6884400012,167.271830324,0.353264299355,9.72121501704,-26.5717321178,0
visible_current_3800mm,742.835915592,50.2369213045,40.5382539455,49.847624152,192.515394531,0.412238858937,64.1116412931,71.5316668891,1
visible_current_3800mm,614.730476951,39.9195551988,39.9188491479,49.4998828862,177.487798341,0.345218099275,0.00374930985218,-18.417424793,0
visible_current_3800mm,475.698989831,39.2497917485,38.790756448,49.500701085,168.827329621,0.3446780353,2.45023495674,-31.4939431996,0
visible_current_3800mm,743.764967065,40.3308503968,40.5416911905,49.5004327066,192.515394531,0.341313950595,-1.05935319006,2.9624425906,0
visible_current_3800mm,560.165986537,39.608173643,39.5450388543,49.711411562,174.3294578,0.346712685032,0.336970673243,-23.0822042638,0
visible_current_3800mm,427.206470145,38.2634182585,38.240130844,49.5005504183,165.369194947,0.339493173754,0.122140302979,-41.6178338968,0
visible_current_3800mm,678.192495982,41.2841641094,40.2647797145,49.4999849703,183.857204309,0.349738999757,5.45560018161,-3.08851103096,0
visible_current_3800mm,464.259631391,42.547483694,38.6693546979,49.5000222755,168.029412853,0.364796011613,22.5590391709,-12.5153710192,0
visible_current_3800mm,420.231277736,44.5883675943,38.1528454667,49.6394628696,164.856616159,0.380203819663,39.8932750142,-2.70572981175,0
visible_current_3800mm,514.184934791,43.8642235887,39.163884465,49.4990525085,171.42259924,0.369854081,28.0788438571,-2.56771809695,0
visible_current_3800mm,548.283488308,40.4903757221,39.4527722587,49.4999546769,173.599313187,0.350132308793,5.64886915891,-19.1477827798,0
visible_current_3800mm,392.379317111,38.8497307608,37.7824469612,49.65878309,162.776960193,0.34609799751,5.72410300236,-39.9023255409,0
visible_current_3800mm,507.469456333,39.2077816633,39.1025269981,49.7085732328,170.980014607,0.34586609296,0.560828524524,-28.7736290366,0
visible_current_3800mm,532.090283058,39.4626569009,39.3201783459,49.4994780346,172.580484307,0.344789980272,0.757845309522,-25.9614848849,0
visible_current_3800mm,502.892903585,43.2723326813,39.0598294911,49.5000317793,170.675821179,0.367603269553,24.8205746424,-5.90352903722,0
visible_current_3800mm,590.624744229,40.7226251871,39.7633266532,49.5002318121,176.132202698,0.349893754462,5.21790216568,-15.7140804504,0
visible_current_3800mm,695.497995301,41.4528616586,40.345032757,49.5001660334,187.312588632,0.349071169989,5.85632523218,2.33935928664,0
visible_current_3800mm,740.916796581,42.2876784884,40.5311129028,49.4994692585,192.515394531,0.351629123793,9.27262676506,13.3376178015,0
visible_current_3800mm,604.93241391,39.9191973314,39.857378628,49.5000388447,176.944410834,0.3452488718,0.328773154181,-19.1775895967,0
visible_current_3800mm,600.38129216,39.9629566966,39.8280231404,49.5003047305,176.688490892,0.345464504881,0.718926747577,-19.3357678792,0
visible_current_3800mm,555.841579252,39.964862944,39.511940179,49.9269658223,174.065464297,0.350362939739,2.45136285241,-21.4214302218,0
visible_current_3800mm,501.233907323,43.1172613202,39.0441725541,49.5000515271,170.56508024,0.366601408791,23.9079804857,-7.06519178898,0
visible_current_3800mm,561.882214476,62.2257913215,39.5580247757,49.5005345899,174.433679433,0.567074020636,240.90688431,198.998931428,1
visible_current_3800mm,552.676475464,39.5547692664,39.4873683051,49.8342629137,173.870962885,0.347538298917,0.360578748279,-23.8395656737,0
visible_current_3800mm,622.28322545,40.1809067098,39.9646627156,49.5009392935,177.899528389,0.345292554277,1.15453129336,-17.7521137667,0
visible_current_3800mm,506.748242049,39.4643731025,39.0958462119,49.4993942403,170.932197108,0.345220043914,1.96816129702,-27.9121582599,0
visible_current_3800mm,638.219060505,40.3241154767,40.0570134387,49.5000972994,178.747827009,0.346987433694,1.42768035022,-14.8173480273,0
visible_current_3800mm,425.666089072,38.5742304363,38.2210381578,49.5003122386,165.256353483,0.342489402494,1.86722140358,-38.7799010756,0
visible_current_3800mm,699.330126574,43.7712717634,40.3620697159,49.5000572345,188.054621845,0.361966720547,19.0687085693,16.5165497215,0
visible_current_3800mm,551.61532392,39.5930568151,39.479064029,49.5000779475,173.80554308,0.345260658638,0.606426756193,-23.7215596352,0
visible_current_3800mm,448.945758473,44.7293974191,38.4988003368,49.6444256918,166.943390214,0.384067463565,38.6061383359,4.09715706762,0
visible_current_3800mm,597.029684063,39.9218655907,39.8060722824,49.499869138,176.498529114,0.345553891997,0.616631958064,-19.5191740895,0
visible_current_3800mm,641.625134017,40.082749425,40.076016982,49.4999787801,178.925551333,0.345300533514,0.0357494668564,-16.244851325,0
visible_current_3800mm,547.525663688,39.683016312,39.4467458348,49.500020786,173.552233615,0.345199706115,1.26058127362,-24.1490851087,0
visible_current_3800mm,558.087943243,39.5682985604,39.5292014798,49.6364512957,174.202847316,0.351404058732,0.208220402312,-18.0172784621,0
visible_current_3800mm,651.719315615,41.0471805929,40.130867535,49.5033277346,179.444861002,0.350498055921,4.97811388415,-10.3161992497,0
visible_current_3800mm,611.865439304,40.0425105012,39.9011155968,49.4998043081,177.330011342,0.345467605975,0.753494041493,-18.3966908424,0
visible_current_3800mm,577.309745706,39.8782437376,39.6710231169,49.5000652259,175.356395537,0.345977355912,1.1057498888,-20.7556302782,0
visible_current_3800mm,458.063087424,39.0401987195,38.6014692862,49.8644543475,167.592410136,0.349433561104,2.35294637297,-31.2860569802,0
visible_current_3800mm,633.786427673,40.1956613495,40.0318999697,49.5002161737,178.514645318,0.345464447193,0.873090081822,-16.6803786904,0
visible_current_3800mm,551.465622099,65.7248734392,39.477889817,49.4990304019,173.796293725,0.634972037413,323.782057061,265.984219991,1
visible_current_3800mm,611.737257226,40.4664705664,39.9003175787,49.6690067829,177.322928415,0.349766709362,3.05984527707,-15.351696467,0
visible_current_3800mm,535.555195211,39.3578099249,39.3492330165,49.656591599,172.800761471,0.345564975203,0.0456206711977,-26.0435545925,0
visible_current_3800mm,391.566695506,39.2081636743,37.7710982751,49.5697195206,162.715560606,0.347348553216,7.76387210727,-38.0457002547,0
visible_current_3800mm,425.663868158,45.2776598324,38.2210105555,49.4995159073,165.256190362,0.38251466015,44.4066244775,1.251258522,0
visible_current_3800mm,507.708544487,40.0127897066,39.1047377979,49.4993506424,170.995863486,0.347729146932,4.91605336189,-25.3108438881,0
visible_current_3800mm,554.499835599,42.1036656707,39.5015597034,49.500828771,173.983138753,0.357295118055,14.7477284065,-11.4353282658,0
visible_current_3800mm,660.448650705,40.5768147888,40.1765782829,49.5000858635,180.12627697,0.347662009891,2.14286528925,-12.0057569215,0
visible_current_3800mm,770.244599573,40.2207164342,40.6344375191,49.4994875715,192.515394531,0.340705038412,-2.07779355859,1.89043674747,0
visible_current_3800mm,491.629459333,40.7552806748,38.9516252723,49.5001695492,169.918688301,0.353077796207,9.97548728716,-21.5209112561,0
visible_current_3800mm,429.812547993,40.1321858441,38.2721982479,49.5542500229,165.559903917,0.351685374086,10.2312371974,-29.5678101255,0
visible_current_3800mm,496.124329084,40.7907488821,38.9953444333,49.8118087297,170.222328293,0.355776293659,9.99430201886,-20.7407301054,0
visible_current_3800mm,495.02311346,46.7481722624,38.984700182,49.4997576131,170.148036595,0.382487821057,50.3100280516,8.2224460988,1
visible_current_3800mm,648.316859394,40.1266958066,40.1126213092,49.499971203,179.271051786,0.345535728208,0.0747426674139,-15.5069531145,0
visible_current_3800mm,552.91151648,40.4867356908,39.4892031612,49.4995079827,173.885419152,0.349502387736,5.42613495861,-19.3598617866,0
visible_current_3800mm,527.851570009,40.6642010444,39.2841179137,49.5003532706,172.309320399,0.351462038592,7.57140352247,-19.6881887978,0
visible_current_3800mm,460.558619558,38.6484270306,38.6289909279,49.5293428561,167.768770113,0.342631039012,0.102492986982,-35.2774077548,0
visible_current_3800mm,752.587379171,40.4513762088,40.5736989168,49.4999771737,192.515394531,0.341747228567,-0.616952546358,3.23703206526,0
visible_current_3800mm,615.568340556,40.9329951533,39.9239980536,49.5000879798,177.533790676,0.350523541078,5.49589082122,-13.0466230254,0
visible_current_3800mm,428.890484254,44.9549210575,38.2608859664,49.499586071,165.49241276,0.379811172819,41.7371467704,-1.11742717789,0
visible_current_3800mm,595.793375047,39.8230014133,39.7979033128,49.4998598501,176.428198464,0.345206175817,0.133349904782,-19.9689684897,0
visible_current_3800mm,675.227772778,40.2822979713,40.2504697932,49.5930559743,183.247468134,0.345496594688,0.166890359555,-9.09551250869,0
visible_current_3800mm,469.558251912,38.8051108985,38.7262121976,49.8563810263,168.400434218,0.347913486686,0.419879068498,-31.5785027586,0
visible_current_3800mm,470.538283181,38.832457357,38.736609711,49.499873588,168.468779159,0.342299811289,0.506700089488,-34.3805180659,0
visible_current_3800mm,462.459800284,40.5915136106,38.649792682,49.7948087867,167.902805757,0.355447805136,10.8067764724,-24.2930438547,0
visible_current_3800mm,774.430461155,40.5874612256,40.6482118143,49.5000073108,192.515394531,0.342462953019,-0.308030507465,3.57486996705,0
visible_current_3800mm,496.608251121,39.2587944553,39.0000083644,49.5006005557,170.254871089,0.343957767631,1.37720888865,-30.1600382503,0
visible_current_3800mm,407.22702615,52.8342786038,37.9843342492,49.8191136326,163.891725506,0.450006623323,117.500705804,64.3382043023,1
visible_current_3800mm,443.3656265,41.6862852433,38.4342939018,49.4996173987,166.542911973,0.359868025937,18.557215502,-19.5654307346,0
visible_current_3800mm,549.63098356,39.5684089151,39.4634453613,49.5471369327,173.682857693,0.345544087435,0.558755705885,-23.9668467352,0
visible_current_3800mm,610.011847232,40.3511648676,39.8895370613,49.5002575914,177.227440604,0.347370386018,2.47990655406,-16.646329716,0
visible_current_3800mm,456.650321332,40.1717008268,38.5857790671,49.586942184,167.49226744,0.357985168469,8.70414229492,-20.7591956167,0
visible_current_3800mm,527.595529524,39.2575647192,39.2819212912,49.7087593641,172.292871894,0.345610863257,-0.129528683332,-27.1258714558,0
visible_current_3800mm,642.588781329,40.2037548934,40.0813476098,49.4999237271,178.975599594,0.346186419627,0.651865568543,-15.2857584778,0
visible_current_3800mm,594.02158588,78.9938619671,39.7861280285,49.5009374757,176.327065538,1.36678550721,1105.14049133,1001.45550441,1
visible_current_3800mm,728.18792207,49.5834856024,40.4823287954,49.7662415235,192.515394531,0.403663793679,58.8516547245,63.7964013055,1
visible_current_3800mm,591.846420274,39.8698169654,39.7715615457,49.499721872,176.202439135,0.345249382874,0.522981288726,-20.2526663703,0
visible_current_3800mm,469.911309859,55.6168906466,38.7299621707,49.5001045855,168.425088451,0.472173470407,143.686418143,95.4287311563,1
visible_current_3800mm,477.931603266,39.249922396,38.8138687339,49.5006139106,168.981699533,0.343953773575,2.3267748797,-31.9958206778,0
visible_current_3800mm,541.406428146,39.7083600801,39.3974472606,49.5005084611,173.169939859,0.345495585565,1.66151456506,-24.4105023621,0
visible_current_3800mm,560.105133316,40.034752498,39.5445768487,49.4999263949,174.325757549,0.347315460034,2.63312231716,-20.911590785,0
visible_current_3800mm,704.286979023,40.436092968,40.3837246864,49.5000105306,189.002462169,0.343068034229,0.267652689213,-0.759864890256,0
visible_current_3800mm,435.147450836,39.5132200502,38.3369326161,49.6099857968,165.948465145,0.348539185531,6.37236284331,-32.5890971299,0
visible_current_3800mm,710.697726466,40.6505432385,40.4111037826,49.4999184734,190.208706178,0.343669191053,1.22342188085,1.88341729604,0
visible_current_3800mm,416.770344369,38.1980084356,38.1087397942,49.5264311134,164.600888405,0.348436108971,0.468343747662,-33.9639382042,0
visible_current_3800mm,489.480084895,39.2453615661,38.9304632214,49.9829883617,169.772807419,0.348854321712,1.69346359198,-29.6102243126,0
visible_current_3800mm,611.514413059,40.3328828182,39.8989292817,49.4998257741,177.310607698,0.347490567692,2.32959816929,-16.4020953966,0
visible_current_3800mm,433.907025926,38.6644569148,38.321989668,49.6110884317,165.858384317,0.349894546439,1.816594333,-31.3705893367,0
visible_current_3800mm,476.198482114,50.9297434709,38.7959435521,49.623940417,168.861908549,0.429651943026,89.2042624833,52.5932130982,1
visible_current_3800mm,438.644746771,42.8844318658,38.3787121295,49.5001913159,166.20210347,0.367873421896,26.5456051425,-12.0502005602,0
visible_current_3800mm,489.924409373,39.2341510812,38.9348515783,49.4998974219,169.803021737,0.344450667208,1.59346295285,-30.3124734548,0
visible_current_3800mm,513.009673093,39.2310530849,39.1532564738,49.8578121363,171.345395743,0.346978976306,0.415647568115,-28.2543960294,0
visible_current_3800mm,685.779869904,43.838647294,40.3006452964,49.5006570421,185.393641677,0.363304857586,20.0787027221,13.2109413067,0
visible_current_3800mm,595.821801983,40.1065356826,39.798091583,49.4997940921,176.429818764,0.345931246577,1.65048817735,-19.2410585871,0
visible_current_3800mm,585.202506107,47.2976683796,39.7263066013,49.4999960443,175.818575476,0.391076385823,49.0734115539,25.0148484296,1
visible_current_3800mm,700.157991636,40.2678476403,40.3657162265,49.49998464,188.213858246,0.342518180137,-0.499956402106,-2.65789201372,0
visible_current_3800mm,578.753814272,39.8917675932,39.6812632423,49.4992411453,175.441455413,0.345708129859,1.12337663114,-20.8952958094,0
visible_current_3800mm,517.636426689,40.2099932071,39.1948295829,49.4990484242,171.648307412,0.34814440336,5.51460199897,-23.9513986147,0
visible_current_3800mm,412.095074527,38.1550567474,38.0483083142,49.4996811445,164.254315104,0.338676180973,0.559492113451,-44.0073761607,0
visible_current_3800mm,587.925841197,39.8133311296,39.7449964866,49.4992456043,175.97651596,0.344221111136,0.363430239218,-21.6055220547,0
visible_current_3800mm,795.294997983,40.5859819439,40.713490829,49.5002877048,192.515394531,0.342458378428,-0.647565286624,3.23633158253,0
visible_current_3800mm,624.765161085,40.0190175847,39.9794261188,49.50039099,178.033449906,0.344734742304,0.210440190968,-18.111180597,0
visible_current_3800mm,597.181297755,39.895870978,39.8070713979,49.4993256925,176.507158196,0.344093078301,0.472558472322,-20.9634372369,0
visible_current_3800mm,590.754698086,40.2074780732,39.7642044685,49.8658526844,176.139672245,0.350335980945,2.39749031322,-17.9613995799,0
visible_current_3800mm,569.930923963,41.3326785252,39.6178066816,49.5001291735,174.918262326,0.353741781926,9.50485007798,-13.6274368739,0
visible_current_3800mm,555.952978424,40.5753935842,39.5127996531,49.5001373276,174.072291097,0.350084610747,5.79025803313,-18.511457134,0
visible_current_3800mm,420.593844755,38.4734368678,38.1574352138,49.4995427473,164.883307516,0.342206328648,1.66753149835,-39.5861200199,0
visible_current_3800mm,695.258152329,42.0164092702,40.343957792,49.5000000542,187.265874734,0.352182692657,8.9713283093,5.37107871113,0
visible_current_3800mm,674.233031153,40.348389994,40.24563069,49.500259837,183.041684394,0.344874770394,0.539241249043,-9.42641227131,0
visible_current_3800mm,593.005976039,41.0979747276,39.7793419578,49.5008258947,176.268898645,0.351564585382,7.23840216841,-13.8491100615,0
