cell_id,material,x_mm,face,source_type,source,nominal_d_mm,n_photons,mean_d_direct_mm,sd_d_direct_mm,mean_tprop_ns,se_tprop_cluster_ns,var_tprop_ns2,mean_path_length_mm,mean_rho_detour,mean_v_apparent_mm_per_ns,angle_low_deg,angle_high_deg,stratum_n,stratum_mean_tprop_ns,stratum_se_cluster_ns,stratum_var_tprop_ns2
EJ200_xp200,EJ-200,200,right,2,Cherenkov,500.0,231395,499.82276344061376,0.6538787458997193,4.8742110154730325,0.007567819298142532,12.06149418561942,924.8416658544053,1.8502520745955224,121.26618277553557,120.0,180.0000001,16558,4.527724436275575,0.024938514457726994,10.272645062490387
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,0.0,15.0,401169,6.433568057432441,0.0008645810588138139,0.2912181722009137
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,15.0,30.0,782564,6.882239630939295,0.0007732390492205337,0.4533543231124497
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,30.0,39.2652479139,511980,7.768893228710026,0.0015843015192087326,1.2443421991291999
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,39.2652479139,45.0,349291,9.216525907731766,0.004475774489295349,6.979762205666219
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,45.0,60.0,458460,10.491412726344656,0.004328788876112888,8.56921975848509
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,60.0,90.0,83739,12.447098570403178,0.027844575065367864,65.74292137063532
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,90.0,120.0,12753,14.69331015371054,0.06326255801393611,50.531223039051696
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,120.0,180.0000001,91394,10.00131175685209,0.011572348191445793,12.154893033463154
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,0.0,15.0,870048,1.1199345053293017,0.0009001983574694492,0.6991518510536012
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,15.0,30.0,2394519,1.1752292699724303,0.0004372617813052204,0.4532362595650212
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,30.0,39.2652479139,2103243,1.3401146140570952,0.0006945758583802215,1.0327921735309888
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,39.2652479139,45.0,1482149,1.7474568091275975,0.0020445359047605778,6.257332171711385
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,45.0,60.0,3481947,1.8697456568195625,0.0010304193881573746,3.645438973740925
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,60.0,90.0,2037752,3.041236446428942,0.001328890532668411,3.5789182495975513
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,90.0,120.0,388623,3.1424481677762226,0.0027781884693640394,2.958595850618968
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,120.0,180.0000001,579868,1.8513071416508984,0.002919707459454512,5.043993776339725
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,0.0,15.0,495,6.46089570134335,0.016051695461144266,0.1240139627578074
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,15.0,30.0,938,6.926322952054356,0.013467026124972326,0.15438046180162956
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,30.0,39.2652479139,727,7.99836478045926,0.05089713612451663,1.7976522567484778
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,39.2652479139,45.0,50703,9.271694975953157,0.012168596949205331,7.51857882129967
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,45.0,60.0,18657,10.665315425170755,0.018166748176888264,6.120523792287074
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,60.0,90.0,5641,16.912844050079723,0.08552699894887074,41.27131482536828
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,90.0,120.0,928,17.322814479243007,0.22494328150701356,47.233033041257556
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,120.0,180.0000001,6526,9.900845513205606,0.041474076790698415,11.343262602679602
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,0.0,15.0,1112,1.1186500587611445,0.025771056017512724,0.7339440086534668
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,15.0,30.0,2982,1.1680093370741906,0.01120534279208805,0.37008894281455085
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,30.0,39.2652479139,2812,1.3563847192163876,0.021343805150363583,1.2651628199294596
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,39.2652479139,45.0,152682,2.013202384905815,0.00855281174262385,11.029595191277744
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,45.0,60.0,136906,1.895189728281263,0.005318738620176905,3.8307138427295175
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,60.0,90.0,102434,3.6544112760915817,0.007659190302449829,5.993369889045566
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,90.0,120.0,19594,3.671194364389998,0.017343869711741206,5.870118355320777
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,120.0,180.0000001,29713,2.0461352840110014,0.01752503373580713,9.213593533634834
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,0.0,15.0,362776,7.2037129961344455,0.0008277662229519965,0.24990405577529629
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,15.0,30.0,673867,7.696142138660121,0.0008407695183297576,0.4696667171110107
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,30.0,39.2652479139,437878,8.63321736507054,0.0015696218807358005,1.0824581845162982
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,39.2652479139,45.0,306130,9.932270503133282,0.004426468213424051,6.053741106772819
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,45.0,60.0,439855,11.336040307699259,0.00426252149549808,8.124977208409263
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,60.0,90.0,58497,13.449376883374285,0.043441122364720926,104.24813982712121
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,90.0,120.0,8729,16.63248152793962,0.09619369145663134,81.40643812595977
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,120.0,180.0000001,82030,10.839565587343289,0.011391868271869578,11.056908210622112
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,0.0,15.0,978295,0.31849978181408417,0.0008581849400200452,0.726350751087383
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,15.0,30.0,2906509,0.31284526846024435,0.0003659700391423578,0.4009842387164865
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,30.0,39.2652479139,2530302,0.37034597287767645,0.000611405579464801,0.9143501431810184
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,39.2652479139,45.0,1991093,0.6031093594995924,0.0015880374859159616,5.08182602102612
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,45.0,60.0,5551284,0.5515953921015192,0.0007195965920156148,2.837791217166026
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,60.0,90.0,6706979,1.0454527761148105,0.00037337107612217757,0.7983960668560541
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,90.0,120.0,1281933,0.9858535606447714,0.0006468599178593338,0.5108959276465015
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,120.0,180.0000001,887761,0.5663129025694169,0.0020133821986631113,3.5565613851326683
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,0.0,15.0,448,7.224492161574927,0.005237534390384527,0.011900516020645568
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,15.0,30.0,851,7.770904652120248,0.022625843917427377,0.42423798297350857
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,30.0,39.2652479139,625,8.87059073211856,0.05800863904146518,2.05317937425977
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,39.2652479139,45.0,50685,9.847380689290262,0.01024410468727151,5.340848256188735
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,45.0,60.0,17341,11.669693174635219,0.016762589105766806,4.876429685683348
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,60.0,90.0,3669,20.00679727318832,0.13026067453448786,61.17294534622732
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,90.0,120.0,674,20.33841707406651,0.3172258575942487,67.28425027857918
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,120.0,180.0000001,5490,10.823604484341992,0.045203219590251344,11.373669860034596
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,0.0,15.0,1440,0.3085494068900151,0.022468186768572245,0.7147014588321288
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,15.0,30.0,3811,0.3026974322301761,0.010086674684099342,0.37920616794740514
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,30.0,39.2652479139,3299,0.39484378443628926,0.021468139178265948,1.4917498569652767
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,39.2652479139,45.0,187982,0.8196776968806212,0.007103363527337492,9.18070302546324
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,45.0,60.0,197544,0.5424788850514681,0.0036125571940788066,2.586947641093797
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,60.0,90.0,257161,1.1694310664975125,0.002019662241205323,1.0480925780857349
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,90.0,120.0,50056,1.08939519086618,0.003979749763189708,0.7973287887971268
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,120.0,180.0000001,40414,0.6660381884693561,0.01198697684010502,5.693152341193098
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,0.0,15.0,1023810,0.287100368890561,0.0005282173667361395,0.27760554293698786
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,15.0,30.0,3035942,0.2966011151933525,0.00022368763056556724,0.14911120557244595
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,30.0,39.2652479139,2636602,0.33458521492983345,0.0003189806305612012,0.2701945331472373
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,39.2652479139,45.0,2055119,0.41676879056542254,0.0007774966221529794,1.2444318298294705
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,45.0,60.0,5728461,0.4557922709689899,0.0003259844124333626,0.5926997574163693
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,60.0,90.0,6680708,1.0039888737453713,0.0002829373106497733,0.5017520210235027
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,90.0,120.0,1277004,0.9628188508899704,0.00046192054800158833,0.25898781978464336
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,120.0,180.0000001,916917,0.4506654070376351,0.0009254547197132918,0.7679244972149467
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,0.0,15.0,235254,7.192971088278862,0.0010971424180475696,0.27725184085323207
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,15.0,30.0,423268,7.677364523177566,0.0011154752858446144,0.5208296958149248
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,30.0,39.2652479139,257420,8.589322757752308,0.0019489307553477954,1.0010007251538866
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,39.2652479139,45.0,166439,9.701404723625995,0.003804593215050736,2.4314666635330298
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,45.0,60.0,216741,11.018142065406407,0.004811706366560198,5.017293842783104
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,60.0,90.0,24015,9.187849892595283,0.058836421516600915,82.47996080431663
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,90.0,120.0,3090,13.18013078705456,0.15086985306083003,69.75849892941602
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,120.0,180.0000001,41897,10.43377388462035,0.010534512978747699,4.705351695764591
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,0.0,15.0,1401,0.27036949158586066,0.010542823357486035,0.15495868927352335
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,15.0,30.0,3743,0.29692318868618733,0.008476075553581543,0.26535170536598834
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,30.0,39.2652479139,3598,0.33929468456045453,0.011547897206855123,0.4752963615586574
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,39.2652479139,45.0,180019,0.47950376584695253,0.0036913023621087298,2.4820771665161843
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,45.0,60.0,190980,0.45670852028110315,0.0016818626943363958,0.5411072562754131
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,60.0,90.0,237919,1.1194908040457123,0.0015351350371796849,0.5464914615133865
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,90.0,120.0,45973,1.0542200017428949,0.0024696105983247063,0.2712451951696593
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,120.0,180.0000001,38987,0.47386673639191457,0.005803050852697056,1.2678766453495174
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,0.0,15.0,267,7.230278206238282,0.006907586695809657,0.012644886710667436
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,15.0,30.0,501,7.770313145832501,0.011514204750117624,0.06958909890454379
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,30.0,39.2652479139,363,8.736764321150753,0.0212765408670805,0.15763827057452318
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,39.2652479139,45.0,26373,9.652113293755624,0.007152553476604886,1.3538852466038946
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,45.0,60.0,7793,11.42862058916218,0.014350342623995637,1.5994092403275886
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,60.0,90.0,1028,17.787253282292465,0.1302352980799682,17.713727306089822
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,90.0,120.0,180,17.763643740387998,0.2744865268533688,13.683577929149749
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,120.0,180.0000001,2674,10.341734238413633,0.035483478625263416,3.356958057717449
