material_code,material,source_type,source,face_type,face,d_low_mm,d_high_mm,d_center_mm,n_photons,mean_tprop_ns,var_tprop_ns2,iid_se_tprop_ns
0,EJ-200,1,scintillation,1,right,1260,1270,1265,655,8.53826567455,4.74726180086,0.0851335887899
0,EJ-200,1,scintillation,1,right,1270,1280,1275,1065,8.56055699529,4.59854236402,0.065710578707
0,EJ-200,1,scintillation,1,right,1280,1290,1285,702,8.63878362976,5.53911385585,0.0888283489553
0,EJ-200,1,scintillation,1,right,1290,1300,1295,1141,8.75537673282,5.36055715574,0.0685428476171
0,EJ-200,1,scintillation,1,right,1300,1310,1305,848,8.86776435232,4.8267848433,0.0754451009583
0,EJ-200,1,scintillation,1,right,1310,1320,1315,1160,8.93844027895,5.67006068143,0.069914114069
0,EJ-200,1,scintillation,1,right,1320,1330,1325,776,8.89789870631,4.46841319609,0.0758832288978
0,EJ-200,1,scintillation,1,right,1330,1340,1335,1454,8.85584898891,5.2630313029,0.0601638712603
0,EJ-200,1,scintillation,1,right,1340,1350,1345,2173279,9.16011171941,7.28144744641,0.0018304215404
0,EJ-200,1,scintillation,1,right,1350,1360,1355,121885,10.0236741607,13.3909230227,0.0104816613952
0,EJ-200,1,scintillation,1,right,1360,1370,1365,1010,9.11577884275,6.07799414012,0.0775745833396
0,EJ-200,1,scintillation,1,right,1370,1380,1375,1015,9.08494115997,4.06933661729,0.0633182330591
0,EJ-200,1,scintillation,1,right,1380,1390,1385,637,9.22909660449,5.76518007888,0.0951342113921
0,EJ-200,1,scintillation,1,right,1390,1400,1395,16577,9.29879497383,6.65054781026,0.0200297598011
0,EJ-200,1,scintillation,1,right,1400,1410,1405,347,10.2108592435,15.26766909,0.209759496493
0,EJ-200,2,Cherenkov,0,left,40,50,45,150530,0.779116931025,3.57326374917,0.00487215398662
0,EJ-200,2,Cherenkov,0,left,50,60,55,588431,0.898561360374,3.9900898115,0.00260401549059
0,EJ-200,2,Cherenkov,0,left,60,70,65,120,1.19595646711,5.48645478349,0.213823423715
0,EJ-200,2,Cherenkov,0,left,190,200,195,197670,2.3386372785,7.31554105543,0.00608349064916
0,EJ-200,2,Cherenkov,0,left,200,210,205,251418,2.46064851576,7.57692887722,0.0054896975959
0,EJ-200,2,Cherenkov,0,left,490,500,495,163007,4.75173685099,10.9880030176,0.0082102476594
0,EJ-200,2,Cherenkov,0,left,500,510,505,68371,5.16630086105,15.0220000604,0.0148227203007
0,EJ-200,2,Cherenkov,0,left,690,700,695,132335,6.4490072602,13.9346830367,0.0102615079611
0,EJ-200,2,Cherenkov,0,left,700,710,705,28142,6.98731612743,20.2879929698,0.0268498623464
0,EJ-200,2,Cherenkov,0,left,890,900,895,112342,7.94386064673,14.0318407499,0.0111759962646
0,EJ-200,2,Cherenkov,0,left,900,910,905,8230,8.87719843921,23.9579525671,0.053954159661
0,EJ-200,2,Cherenkov,0,left,1190,1200,1195,80858,10.150631622,14.0767033677,0.0131943798283
0,EJ-200,2,Cherenkov,0,left,1200,1210,1205,3751,10.628926307,20.9387504148,0.0747139759109
0,EJ-200,2,Cherenkov,0,left,1340,1350,1345,76341,10.7724075306,13.6750800232,0.0133840027114
0,EJ-200,2,Cherenkov,0,left,1350,1360,1355,3439,11.9233148305,25.6083766974,0.0862928746783
0,EJ-200,2,Cherenkov,1,right,40,50,45,150992,0.781922885104,3.62858260444,0.00490220578641
0,EJ-200,2,Cherenkov,1,right,50,60,55,590432,0.894420072508,3.87045671213,0.00256033128951
0,EJ-200,2,Cherenkov,1,right,60,70,65,116,1.06275404507,2.18896377486,0.137369492135
0,EJ-200,2,Cherenkov,1,right,190,200,195,196714,2.35401597612,7.79495729954,0.00629490580017
0,EJ-200,2,Cherenkov,1,right,200,210,205,251356,2.46320173082,7.73936221188,0.00554891354166
0,EJ-200,2,Cherenkov,1,right,490,500,495,162707,4.74907239844,10.8513703817,0.0081665603309
0,EJ-200,2,Cherenkov,1,right,500,510,505,68625,5.17203177151,14.8137889478,0.0146923713885
0,EJ-200,2,Cherenkov,1,right,690,700,695,132337,6.45717393656,14.1828794126,0.0103524123597
0,EJ-200,2,Cherenkov,1,right,700,710,705,28167,6.9121856734,18.7504660446,0.0258009523343
0,EJ-200,2,Cherenkov,1,right,890,900,895,112208,7.93477161328,13.3984670774,0.0109273699356
0,EJ-200,2,Cherenkov,1,right,900,910,905,8171,8.99527878737,25.5498998865,0.055918690957
0,EJ-200,2,Cherenkov,1,right,1190,1200,1195,80779,10.1517004741,13.9868153796,0.0131586151389
0,EJ-200,2,Cherenkov,1,right,1200,1210,1205,3698,10.719882865,22.451392589,0.077918070347
0,EJ-200,2,Cherenkov,1,right,1340,1350,1345,76464,10.7814927057,14.0912647178,0.0135752076132
0,EJ-200,2,Cherenkov,1,right,1350,1360,1355,3460,11.6355459097,20.0316132794,0.0760886562291
1,EJ-204,1,scintillation,0,left,0,10,5,828262,0.00823707776771,0.027974218998,0.000183778675348
1,EJ-204,1,scintillation,0,left,10,20,15,12439,0.195611314397,1.01044440753,0.00901287770856
1,EJ-204,1,scintillation,0,left,20,30,25,13101,0.330543078583,1.0509617722,0.0089565599322
1,EJ-204,1,scintillation,0,left,30,40,35,14249,0.418732398855,0.781958222994,0.00740797626605
1,EJ-204,1,scintillation,0,left,40,50,45,4456627,0.550920181913,0.520446118273,0.000341731287892
1,EJ-204,1,scintillation,0,left,50,60,55,18399208,0.61266223752,0.59608381445,0.000179992371981
1,EJ-204,1,scintillation,0,left,60,70,65,32257,0.693317382884,0.70935429021,0.00468942519824
1,EJ-204,1,scintillation,0,left,70,80,75,14590,0.745831270321,0.579239733985,0.00630088461638
1,EJ-204,1,scintillation,0,left,80,90,85,12338,0.858936838153,0.637029065827,0.00718550409545
1,EJ-204,1,scintillation,0,left,90,100,95,11437,0.910841673628,0.494728720477,0.00657699483858
1,EJ-204,1,scintillation,0,left,100,110,105,9764,1.01881695551,0.883820227911,0.00951410813348
1,EJ-204,1,scintillation,0,left,110,120,115,8395,1.08855231887,0.919783696765,0.0104672477459
1,EJ-204,1,scintillation,0,left,120,130,125,8249,1.19211313312,1.04863814044,0.0112748863516
1,EJ-204,1,scintillation,0,left,130,140,135,7811,1.23835449423,0.945664297171,0.0110031029781
1,EJ-204,1,scintillation,0,left,140,150,145,7011,1.33569876221,1.21157829755,0.0131457618154
1,EJ-204,1,scintillation,0,left,150,160,155,7400,1.37238650053,1.02877399578,0.0117908232513
1,EJ-204,1,scintillation,0,left,160,170,165,7297,1.45320893513,1.18978335418,0.0127691436045
1,EJ-204,1,scintillation,0,left,170,180,175,7745,1.5070536204,1.04869850576,0.0116362920722
1,EJ-204,1,scintillation,0,left,180,190,185,10486,1.60714293372,1.03666249426,0.00994291591003
1,EJ-204,1,scintillation,0,left,190,200,195,5555497,1.67596238796,1.141041935,0.000453199418696
1,EJ-204,1,scintillation,0,left,200,210,205,6787310,1.72492603149,1.31688701132,0.000440479209241
1,EJ-204,1,scintillation,0,left,210,220,215,12927,1.7789239077,1.06131265076,0.00906093043431
1,EJ-204,1,scintillation,0,left,220,230,225,7366,1.86133981176,1.30852485244,0.0133283113856
1,EJ-204,1,scintillation,0,left,230,240,235,6088,1.94546263036,1.3913104978,0.0151173166201
1,EJ-204,1,scintillation,0,left,240,250,245,6745,1.96627697661,1.01852249116,0.0122883715676
1,EJ-204,1,scintillation,0,left,250,260,255,4899,2.04274299614,1.21593482077,0.0157543840441
1,EJ-204,1,scintillation,0,left,260,270,265,4949,2.15152166633,1.52025726609,0.0175266864393
1,EJ-204,1,scintillation,0,left,270,280,275,4202,2.13467135411,0.77632348463,0.0135923121017
1,EJ-204,1,scintillation,0,left,280,290,285,4801,2.25654976854,1.48834179426,0.0176070049249
1,EJ-204,1,scintillation,0,left,290,300,295,3741,2.31891779997,1.69078647943,0.021259376782
1,EJ-204,1,scintillation,0,left,300,310,305,4354,2.41011584362,1.5837134171,0.0190719054782
1,EJ-204,1,scintillation,0,left,310,320,315,3274,2.44934545052,1.44685595705,0.0210219651035
1,EJ-204,1,scintillation,0,left,320,330,325,3859,2.50840108071,1.45101118015,0.0193909010444
1,EJ-204,1,scintillation,0,left,330,340,335,2963,2.5869988191,1.80750879308,0.0246987164106
1,EJ-204,1,scintillation,0,left,340,350,345,3734,2.64837389072,1.42723075609,0.0195505932885
1,EJ-204,1,scintillation,0,left,350,360,355,2756,2.7099029284,1.80888391021,0.0256192104523
1,EJ-204,1,scintillation,0,left,360,370,365,3683,2.75205453114,1.50674425164,0.0202264149291
1,EJ-204,1,scintillation,0,left,370,380,375,2709,2.86621717515,2.56402136355,0.0307649573387
1,EJ-204,1,scintillation,0,left,380,390,385,3661,2.916429867,1.85618711725,0.0225170251364
1,EJ-204,1,scintillation,0,left,390,400,395,2621,2.94382145458,1.9529865651,0.0272970752759
1,EJ-204,1,scintillation,0,left,400,410,405,3592,3.0291016469,1.86063389077,0.0227594781326
1,EJ-204,1,scintillation,0,left,410,420,415,2673,3.04239847904,1.6541746081,0.0248766098867
1,EJ-204,1,scintillation,0,left,420,430,425,4511,3.14236007535,1.64867936312,0.0191175259055
1,EJ-204,1,scintillation,0,left,430,440,435,2442,3.214893368,1.66497001953,0.0261114133054
1,EJ-204,1,scintillation,0,left,440,450,445,3455,3.26368937906,1.71679928743,0.0222913174315
1,EJ-204,1,scintillation,0,left,450,460,455,2572,3.37411156468,2.44172786071,0.0308115216775
1,EJ-204,1,scintillation,0,left,460,470,465,3811,3.41823415177,1.84115105037,0.0219798758796
1,EJ-204,1,scintillation,0,left,470,480,475,2840,3.46540727978,2.12035602146,0.0273240595979
1,EJ-204,1,scintillation,0,left,480,490,485,5178,3.52053507078,1.99951446579,0.0196508459999
1,EJ-204,1,scintillation,0,left,490,500,495,4090648,3.60077952598,2.04306575327,0.000706716314301
1,EJ-204,1,scintillation,0,left,500,510,505,1669636,3.74843372508,2.59827406938,0.00124747422021
1,EJ-204,1,scintillation,0,left,510,520,515,3824,3.73013484439,2.323445031,0.0246494514726
1,EJ-204,1,scintillation,0,left,520,530,525,3837,3.79739468669,2.66121544572,0.0263356546272
1,EJ-204,1,scintillation,0,left,530,540,535,2594,3.93113142128,3.53015281493,0.036890264322
1,EJ-204,1,scintillation,0,left,540,550,545,3644,3.90105927048,2.31356578976,0.0251971686472
1,EJ-204,1,scintillation,0,left,550,560,555,2081,3.95034002922,2.11557661485,0.0318844066019
1,EJ-204,1,scintillation,0,left,560,570,565,2986,4.01557040426,2.18040463542,0.0270223830929
1,EJ-204,1,scintillation,0,left,570,580,575,1967,4.08440921933,2.73125154943,0.0372630732642
1,EJ-204,1,scintillation,0,left,580,590,585,2827,4.12653722056,2.17172490877,0.0277165711408
1,EJ-204,1,scintillation,0,left,590,600,595,1752,4.23344234776,2.61037358511,0.038599731358
1,EJ-204,1,scintillation,0,left,600,610,605,2777,4.28168740911,2.40747146038,0.0294437169329
1,EJ-204,1,scintillation,0,left,610,620,615,1736,4.39065687789,2.75541333789,0.0398399255105
1,EJ-204,1,scintillation,0,left,620,630,625,2716,4.40384236556,2.65039730271,0.031238531343
1,EJ-204,1,scintillation,0,left,630,640,635,1659,4.46329482539,2.70286049964,0.0403634818723
1,EJ-204,1,scintillation,0,left,640,650,645,2508,4.52256451526,2.86814010136,0.0338171041286
1,EJ-204,1,scintillation,0,left,650,660,655,1663,4.62787853297,2.68600719503,0.0401890241718
1,EJ-204,1,scintillation,0,left,660,670,665,3030,4.63379233881,2.38313825928,0.0280448618644
1,EJ-204,1,scintillation,0,left,670,680,675,2207,4.72640673389,2.31426829213,0.0323821504316
1,EJ-204,1,scintillation,0,left,680,690,685,3874,4.76141929866,2.51714802517,0.0254902778655
1,EJ-204,1,scintillation,0,left,690,700,695,3124160,4.86215040644,2.68459534156,0.000926985161444
1,EJ-204,1,scintillation,0,left,700,710,705,637033,5.08217421754,3.76439403876,0.00243089708721
1,EJ-204,1,scintillation,0,left,710,720,715,3813,4.9874691927,2.81356786938,0.0271640984149
1,EJ-204,1,scintillation,0,left,720,730,725,1791,5.00169358163,2.86882734868,0.040022518429
1,EJ-204,1,scintillation,0,left,730,740,735,2634,5.07411806651,2.60622758526,0.031455622434
1,EJ-204,1,scintillation,0,left,740,750,745,1827,5.17077579213,2.93517152831,0.04008182332
1,EJ-204,1,scintillation,0,left,750,760,755,2165,5.25070122253,3.36074766123,0.039399345027
1,EJ-204,1,scintillation,0,left,760,770,765,1375,5.24093039429,2.69770064835,0.0442940640255
1,EJ-204,1,scintillation,0,left,770,780,775,2004,5.19902972319,1.76556032575,0.0296819495084
1,EJ-204,1,scintillation,0,left,780,790,785,1286,5.34727376307,2.77731658868,0.0464720905614
1,EJ-204,1,scintillation,0,left,790,800,795,1801,5.44524478577,3.49533115632,0.0440541988407
1,EJ-204,1,scintillation,0,left,800,810,805,1256,5.43052411026,2.43170164123,0.0440007748306
1,EJ-204,1,scintillation,0,left,810,820,815,1785,5.49540208351,2.41547436647,0.0367859610177
1,EJ-204,1,scintillation,0,left,820,830,825,1235,5.65981328828,3.80993127487,0.0555424575891
1,EJ-204,1,scintillation,0,left,830,840,835,1648,5.67592021785,3.0262003247,0.0428519148323
1,EJ-204,1,scintillation,0,left,840,850,845,1179,5.803578584,2.96696356119,0.0501648137011
1,EJ-204,1,scintillation,0,left,850,860,855,1813,5.85939075835,2.96837786515,0.040463243282
1,EJ-204,1,scintillation,0,left,860,870,865,1179,5.85637933361,2.8948572918,0.0495514853076
1,EJ-204,1,scintillation,0,left,870,880,875,1967,5.93624889866,3.22692690471,0.0405034842232
1,EJ-204,1,scintillation,0,left,880,890,885,1451,6.0397039913,3.07991394851,0.0460718429516
1,EJ-204,1,scintillation,0,left,890,900,895,2418622,6.10499932922,3.31385060662,0.00117052976977
1,EJ-204,1,scintillation,0,left,900,910,905,165170,6.71944756684,5.34775420604,0.00569010308774
1,EJ-204,1,scintillation,0,left,910,920,915,2253,6.15194948704,3.03894893616,0.0367266321754
1,EJ-204,1,scintillation,0,left,920,930,925,1210,6.28704054349,3.79462489135,0.0560004788302
1,EJ-204,1,scintillation,0,left,930,940,935,1717,6.34632040521,3.45484056887,0.0448568587883
1,EJ-204,1,scintillation,0,left,940,950,945,1184,6.29098247421,2.38256867066,0.0448587184446
1,EJ-204,1,scintillation,0,left,950,960,955,1305,6.41169867283,2.97549591297,0.0477501151467
1,EJ-204,1,scintillation,0,left,960,970,965,902,6.46209197915,2.73304390808,0.0550452737275
1,EJ-204,1,scintillation,0,left,970,980,975,1260,6.51039800969,2.65674732431,0.04591872845
1,EJ-204,1,scintillation,0,left,980,990,985,881,6.58628775263,2.11815158802,0.0490332369847
1,EJ-204,1,scintillation,0,left,990,1000,995,1118,6.72063388577,4.77637091288,0.0653624196082
1,EJ-204,1,scintillation,0,left,1000,1010,1005,869,6.67001769159,2.76535535593,0.0564112320991
1,EJ-204,1,scintillation,0,left,1010,1020,1015,1065,6.83501522069,3.91660749493,0.0606429362988
1,EJ-204,1,scintillation,0,left,1020,1030,1025,790,6.89474525563,3.18448259664,0.0634900829158
1,EJ-204,1,scintillation,0,left,1030,1040,1035,1028,6.79703024856,2.43301965471,0.0486492614217
1,EJ-204,1,scintillation,0,left,1040,1050,1045,719,7.044262976,4.24582344716,0.0768451602051
1,EJ-204,1,scintillation,0,left,1050,1060,1055,930,7.07818228458,3.25285127379,0.0591412676708
1,EJ-204,1,scintillation,0,left,1060,1070,1065,682,7.13966978982,3.43986571465,0.0710196548179
1,EJ-204,1,scintillation,0,left,1070,1080,1075,899,7.06330196324,3.3252474738,0.0608180008352
1,EJ-204,1,scintillation,0,left,1080,1090,1085,701,7.26309741365,3.65657569125,0.0722234574423
1,EJ-204,1,scintillation,0,left,1090,1100,1095,928,7.27956291574,3.47100446877,0.0611580455837
1,EJ-204,1,scintillation,0,left,1100,1110,1105,660,7.42347440412,3.95958301401,0.0774555885849
1,EJ-204,1,scintillation,0,left,1110,1120,1115,973,7.50706406378,3.70706280738,0.0617246380535
1,EJ-204,1,scintillation,0,left,1120,1130,1125,735,7.41899469816,2.88133973767,0.062611421636
1,EJ-204,1,scintillation,0,left,1130,1140,1135,909,7.512751376,4.38297933229,0.0694388899786
1,EJ-204,1,scintillation,0,left,1140,1150,1145,679,7.59464161424,4.27384896527,0.0793368033955
1,EJ-204,1,scintillation,0,left,1150,1160,1155,998,7.68911833583,3.24353249331,0.0570090568105
1,EJ-204,1,scintillation,0,left,1160,1170,1165,742,7.83083258011,3.62182266389,0.0698653177177
1,EJ-204,1,scintillation,0,left,1170,1180,1175,1107,7.66739646544,2.62227025292,0.0486703997985
1,EJ-204,1,scintillation,0,left,1180,1190,1185,1182,7.93481952267,3.98958840572,0.0580972142125
1,EJ-204,1,scintillation,0,left,1190,1200,1195,1520668,7.98629516209,3.80288257246,0.00158139096829
1,EJ-204,1,scintillation,0,left,1200,1210,1205,78256,8.44794742199,5.09955553472,0.00807248673593
1,EJ-204,1,scintillation,0,left,1210,1220,1215,1586,7.99740782707,2.95598121052,0.0431717092057
1,EJ-204,1,scintillation,0,left,1220,1230,1225,785,8.01588054093,3.04328357309,0.0622639089732
1,EJ-204,1,scintillation,0,left,1230,1240,1235,1078,8.13021668668,3.53246391952,0.0572439359227
1,EJ-204,1,scintillation,0,left,1240,1250,1245,815,8.1377950125,3.12582079103,0.06193030707
1,EJ-204,1,scintillation,0,left,1250,1260,1255,933,8.2655796286,3.39957974706,0.06036313607
1,EJ-204,1,scintillation,0,left,1260,1270,1265,609,8.22359695779,2.98905368125,0.0700580767903
1,EJ-204,1,scintillation,0,left,1270,1280,1275,897,8.42418800332,3.39189155757,0.0614928692929
1,EJ-204,1,scintillation,0,left,1280,1290,1285,622,8.30907489325,2.44381123971,0.06268139259
1,EJ-204,1,scintillation,0,left,1290,1300,1295,804,8.5005894656,3.8938285825,0.0695921718029
1,EJ-204,1,scintillation,0,left,1300,1310,1305,613,8.56617386144,3.16695100517,0.0718770815592
1,EJ-204,1,scintillation,0,left,1310,1320,1315,866,8.65561771186,3.20707980104,0.0608549538276
1,EJ-204,1,scintillation,0,left,1320,1330,1325,663,8.63238437285,2.77910739105,0.0647434592986
1,EJ-204,1,scintillation,0,left,1330,1340,1335,1053,8.67158508723,2.88744153946,0.052365157539
1,EJ-204,1,scintillation,0,left,1340,1350,1345,1250938,8.82513656045,3.56022940332,0.00168702336924
1,EJ-204,1,scintillation,0,left,1350,1360,1355,68064,9.4369165428,5.22113888446,0.00875838211288
1,EJ-204,1,scintillation,0,left,1360,1370,1365,885,8.96317241095,4.74436545959,0.0732179276277
1,EJ-204,1,scintillation,0,left,1370,1380,1375,807,8.89184567742,2.46416134318,0.0552583359922
1,EJ-204,1,scintillation,0,left,1380,1390,1385,689,8.92415848688,3.72054274876,0.0734841269034
1,EJ-204,1,scintillation,0,left,1390,1400,1395,9046,8.99048360665,3.33014144467,0.0191868220811
1,EJ-204,1,scintillation,0,left,1400,1410,1405,223,9.506914571,4.95436004489,0.149053215959
1,EJ-204,1,scintillation,1,right,0,10,5,828586,0.00782212386879,0.0166369916924,0.00014169959349
1,EJ-204,1,scintillation,1,right,10,20,15,14671,0.18892931545,0.87725820171,0.00773274804885
1,EJ-204,1,scintillation,1,right,20,30,25,13397,0.316015018205,0.830119741623,0.00787166480402
1,EJ-204,1,scintillation,1,right,30,40,35,15877,0.434356805881,1.11408316418,0.00837673126983
1,EJ-204,1,scintillation,1,right,40,50,45,4432025,0.551201099715,0.523885995067,0.000343809041516
1,EJ-204,1,scintillation,1,right,50,60,55,18319310,0.612867058846,0.5964271014,0.000180436389669
1,EJ-204,1,scintillation,1,right,60,70,65,32417,0.680076348468,0.599011131461,0.00429863960794
1,EJ-204,1,scintillation,1,right,70,80,75,13589,0.758939287611,0.575561354427,0.00650806772414
1,EJ-204,1,scintillation,1,right,80,90,85,11753,0.853620012517,0.659029983636,0.00748821351084
1,EJ-204,1,scintillation,1,right,90,100,95,9691,0.937002519435,0.822022142052,0.00920995400173
1,EJ-204,1,scintillation,1,right,100,110,105,9127,1.00706453651,0.850597167395,0.00965379207765
1,EJ-204,1,scintillation,1,right,110,120,115,8207,1.08548263699,0.859406478031,0.0102330970927
1,EJ-204,1,scintillation,1,right,120,130,125,8180,1.16131455482,0.831716649807,0.01008349404
1,EJ-204,1,scintillation,1,right,130,140,135,7560,1.21885670292,0.9566331291,0.0112489454479
1,EJ-204,1,scintillation,1,right,140,150,145,7520,1.3186335309,0.89188364574,0.010890433813
1,EJ-204,1,scintillation,1,right,150,160,155,8294,1.36626075969,0.967148397271,0.0107985276019
1,EJ-204,1,scintillation,1,right,160,170,165,8472,1.45078235658,0.888015429738,0.0102380508538
1,EJ-204,1,scintillation,1,right,170,180,175,8083,1.50188956355,1.00271979481,0.0111379048861
1,EJ-204,1,scintillation,1,right,180,190,185,10556,1.59597268621,0.948757317798,0.00948042656504
1,EJ-204,1,scintillation,1,right,190,200,195,5529509,1.67604403138,1.14910178617,0.000455864701497
1,EJ-204,1,scintillation,1,right,200,210,205,6829740,1.72540738673,1.32477218901,0.000440421504067
1,EJ-204,1,scintillation,1,right,210,220,215,10010,1.78747929277,1.22775313464,0.0110748661754
1,EJ-204,1,scintillation,1,right,220,230,225,6778,1.88102870634,1.38263036093,0.0142824352015
1,EJ-204,1,scintillation,1,right,230,240,235,5652,1.92740709696,1.40516328071,0.0157674811193
1,EJ-204,1,scintillation,1,right,240,250,245,5679,1.99152519373,1.21457744892,0.0146243533662
1,EJ-204,1,scintillation,1,right,250,260,255,4609,2.04087194337,1.44411202515,0.0177009709007
1,EJ-204,1,scintillation,1,right,260,270,265,5007,2.12251232819,1.07310406958,0.0146396982498
1,EJ-204,1,scintillation,1,right,270,280,275,4382,2.17528436808,1.49798980576,0.0184892051953
1,EJ-204,1,scintillation,1,right,280,290,285,4673,2.26579173605,1.57862195938,0.0183798168467
1,EJ-204,1,scintillation,1,right,290,300,295,3665,2.30353736807,1.30047306984,0.0188370847685
1,EJ-204,1,scintillation,1,right,300,310,305,4338,2.41211522769,1.65932349856,0.0195578341011
1,EJ-204,1,scintillation,1,right,310,320,315,3441,2.41204054654,1.2118919013,0.0187667731916
1,EJ-204,1,scintillation,1,right,320,330,325,3794,2.51826668585,1.24715648589,0.0181305847622
1,EJ-204,1,scintillation,1,right,330,340,335,2863,2.57985836302,1.78333750412,0.0249577883532
1,EJ-204,1,scintillation,1,right,340,350,345,3768,2.64761867183,1.71743364758,0.0213493440756
1,EJ-204,1,scintillation,1,right,350,360,355,2889,2.69314213168,1.65274789004,0.023918257371
1,EJ-204,1,scintillation,1,right,360,370,365,3593,2.7669441701,1.2895814853,0.0189450513187
1,EJ-204,1,scintillation,1,right,370,380,375,2695,2.8618189835,2.1427111483,0.0281969691939
1,EJ-204,1,scintillation,1,right,380,390,385,3635,2.89272367873,1.41797656468,0.0197506921138
1,EJ-204,1,scintillation,1,right,390,400,395,2572,2.94489573172,1.55304694274,0.0245729224115
1,EJ-204,1,scintillation,1,right,400,410,405,3534,3.04870012404,2.02496297272,0.0239373059457
1,EJ-204,1,scintillation,1,right,410,420,415,2615,3.14392679259,2.39433454684,0.0302591392059
1,EJ-204,1,scintillation,1,right,420,430,425,3386,3.11300932223,1.28545667419,0.0194843196091
1,EJ-204,1,scintillation,1,right,430,440,435,2545,3.21254732626,1.87031712658,0.0271090146352
1,EJ-204,1,scintillation,1,right,440,450,445,3539,3.28655697446,1.89696117556,0.0231520227162
1,EJ-204,1,scintillation,1,right,450,460,455,2977,3.3419830047,2.04318182752,0.0261977559029
1,EJ-204,1,scintillation,1,right,460,470,465,4213,3.4633188665,2.52248965091,0.024469154718
1,EJ-204,1,scintillation,1,right,470,480,475,2959,3.50254076336,2.66909289027,0.0300337361864
1,EJ-204,1,scintillation,1,right,480,490,485,4922,3.51937174526,2.04941920153,0.0204053757205
1,EJ-204,1,scintillation,1,right,490,500,495,4077960,3.60119747776,2.04851701147,0.00070875854291
1,EJ-204,1,scintillation,1,right,500,510,505,1679322,3.74709672803,2.59844979148,0.0012439134853
1,EJ-204,1,scintillation,1,right,510,520,515,3238,3.74120590131,2.74354980314,0.029108377726
1,EJ-204,1,scintillation,1,right,520,530,525,3745,3.78659044901,2.33640287501,0.0249774417585
1,EJ-204,1,scintillation,1,right,530,540,535,2355,3.85105857906,2.71008161987,0.0339231153921
1,EJ-204,1,scintillation,1,right,540,550,545,3220,3.89406137607,1.93587418906,0.0245194446165
1,EJ-204,1,scintillation,1,right,550,560,555,2100,3.93842881983,2.39563528066,0.0337754156906
1,EJ-204,1,scintillation,1,right,560,570,565,2935,4.06014985526,2.22747117727,0.0275487560807
1,EJ-204,1,scintillation,1,right,570,580,575,1971,4.09220003987,2.62499702102,0.036493968706
1,EJ-204,1,scintillation,1,right,580,590,585,2789,4.14687002724,2.06743883968,0.027226516453
1,EJ-204,1,scintillation,1,right,590,600,595,1782,4.25463162696,3.08497039709,0.0416075027571
1,EJ-204,1,scintillation,1,right,600,610,605,2801,4.31437879116,2.76922076111,0.0314428739757
1,EJ-204,1,scintillation,1,right,610,620,615,1726,4.32586871954,2.20027186034,0.0357040742158
1,EJ-204,1,scintillation,1,right,620,630,625,2620,4.40650039018,2.48646342526,0.0308063604099
1,EJ-204,1,scintillation,1,right,630,640,635,1694,4.49139685636,3.00275974747,0.0421020836438
1,EJ-204,1,scintillation,1,right,640,650,645,2488,4.47233353183,1.80157844016,0.0269092380066
1,EJ-204,1,scintillation,1,right,650,660,655,2063,4.61444647196,2.46206472337,0.0345461869411
1,EJ-204,1,scintillation,1,right,660,670,665,3063,4.62139718535,2.39185783522,0.027944360997
1,EJ-204,1,scintillation,1,right,670,680,675,1803,4.74483629634,2.87982757772,0.0399655118773
1,EJ-204,1,scintillation,1,right,680,690,685,4056,4.77764653831,2.32649504421,0.0239498111207
1,EJ-204,1,scintillation,1,right,690,700,695,3120044,4.86229846584,2.67192335947,0.000925404568323
1,EJ-204,1,scintillation,1,right,700,710,705,640195,5.0759099418,3.68875990139,0.00240040241571
1,EJ-204,1,scintillation,1,right,710,720,715,3747,4.96830405218,2.80688979474,0.0273697502335
1,EJ-204,1,scintillation,1,right,720,730,725,2077,5.01863892475,2.77861483211,0.0365759762359
1,EJ-204,1,scintillation,1,right,730,740,735,2594,5.15967393622,3.78707568881,0.0382091174619
1,EJ-204,1,scintillation,1,right,740,750,745,1432,5.15285381091,2.61110588597,0.0427012642092
1,EJ-204,1,scintillation,1,right,750,760,755,2134,5.22541653885,2.71562100352,0.0356728142096
1,EJ-204,1,scintillation,1,right,760,770,765,1378,5.25807921545,2.65877939449,0.0439254827707
1,EJ-204,1,scintillation,1,right,770,780,775,2042,5.28444659593,2.48785824883,0.0349047833751
1,EJ-204,1,scintillation,1,right,780,790,785,1237,5.43363385448,3.11914170051,0.0502149116183
1,EJ-204,1,scintillation,1,right,790,800,795,1812,5.4264468811,3.10794465095,0.0414149881353
1,EJ-204,1,scintillation,1,right,800,810,805,1202,5.44132238397,1.98947517147,0.0406833800694
1,EJ-204,1,scintillation,1,right,810,820,815,1782,5.51813473836,2.23809894274,0.0354393535397
1,EJ-204,1,scintillation,1,right,820,830,825,1285,5.62280040315,2.75029433449,0.0462634507478
1,EJ-204,1,scintillation,1,right,830,840,835,1708,5.72482063695,3.38113566914,0.0444925569989
1,EJ-204,1,scintillation,1,right,840,850,845,1254,5.71831582182,2.94581232365,0.0484678515564
1,EJ-204,1,scintillation,1,right,850,860,855,1954,5.81975317463,3.7047367045,0.0435428041764
1,EJ-204,1,scintillation,1,right,860,870,865,1362,5.90286943105,3.54301690829,0.0510032744068
1,EJ-204,1,scintillation,1,right,870,880,875,1920,5.94024460818,2.94224073651,0.0391460987873
