event_id,track_id,global_id,time_alive_ns,n_reflections_scint_air,n_reflections_air_reflector,n_total_internal_reflections,visited_air_gap,visited_reflector_boundary
18,1957,7,8.20387091229,0,0,0,0,0
18,1774,4,7.18350330258,6,0,6,1,0
18,1770,7,5.57700233892,9,0,9,1,0
18,1768,7,4.06091230475,18,0,18,1,0
18,1751,5,7.1898250472,136,0,136,1,0
18,1741,6,4.21385902177,42,0,42,1,0
18,1736,15,6.71866009425,13,0,13,1,0
18,1720,9,4.68005162314,46,0,46,1,0
18,1705,15,3.80025038766,29,0,29,1,0
18,1704,7,3.73030361539,40,0,40,1,0
18,1700,8,3.54817863737,22,0,22,1,0
18,1697,2,3.59518227844,9,0,9,1,0
18,1695,1,5.72747321852,71,0,71,1,0
18,1962,1,6.69197022735,0,0,0,0,0
18,1682,7,5.31625438187,14,0,14,1,0
18,1643,15,5.53518095132,12,0,12,1,0
18,1616,11,7.20413800278,70,0,70,1,0
18,1614,12,4.08639116743,52,0,52,1,0
18,1610,13,4.13782586092,25,0,25,1,0
18,1605,6,4.20535717627,87,0,87,1,0
18,1563,2,7.13246947064,80,0,80,1,0
18,1560,9,5.35985934632,27,20,18,1,1
18,1550,3,12.6000029228,50,0,50,1,0
18,1539,2,7.17076410134,21,0,21,1,0
18,1525,15,9.59958063276,24,0,24,1,0
18,1505,15,5.99836497282,19,0,19,1,0
18,1482,9,3.50186168884,13,0,13,1,0
18,1481,8,7.16707103521,20,0,20,1,0
18,1479,5,5.88159657232,114,0,114,1,0
18,1461,4,5.49226138398,44,0,44,1,0
18,1457,6,5.52709120874,92,0,92,1,0
18,1450,14,4.04311590733,62,0,62,1,0
18,1442,4,7.88217232548,13,0,13,1,0
18,1428,0,4.21314213235,71,0,71,1,0
18,1426,12,4.65264256942,42,0,42,1,0
18,1425,1,7.36211877963,92,0,92,1,0
18,1420,7,3.84736644354,38,0,38,1,0
18,1395,11,3.86144780335,11,0,11,1,0
18,1386,11,6.0691271287,54,0,54,1,0
18,1383,10,18.7757824744,45,0,45,1,0
18,1363,7,8.32301134081,125,0,125,1,0
18,1327,0,4.94060702915,20,0,20,1,0
18,1321,13,4.8443181298,34,0,34,1,0
18,1312,2,4.865651907,32,0,32,1,0
18,1307,8,7.07718429354,96,0,96,1,0
18,1297,7,5.87870913584,40,0,40,1,0
18,1288,1,3.22904855175,41,0,41,1,0
18,1285,8,3.84288104262,66,0,66,1,0
18,1281,13,19.8650391673,443,0,443,1,0
18,1270,12,6.67295878719,42,0,42,1,0
18,1265,4,3.44940659286,35,0,35,1,0
18,1243,12,3.75011111336,11,0,11,1,0
18,1236,12,5.68698193869,74,0,74,1,0
18,1228,12,4.62536639926,66,0,66,1,0
18,1181,15,5.66455483187,33,29,3,1,1
18,1169,3,4.60295537476,37,0,37,1,0
18,1158,5,6.23055312821,17,0,17,1,0
18,1137,4,9.9791930668,14,0,14,1,0
18,1118,5,4.2692697979,65,0,65,1,0
18,1111,11,8.55444771042,14,0,14,1,0
18,1101,4,7.49826877556,12,0,12,1,0
18,1095,9,7.17192524691,111,0,111,1,0
18,1088,0,3.80442843464,29,0,29,1,0
18,1077,8,3.38342684009,38,0,38,1,0
18,1064,13,5.44217740098,21,0,21,1,0
18,1050,11,4.44176653101,28,0,28,1,0
18,1038,3,13.9983933761,53,0,53,1,0
18,1026,2,9.57694825206,50,0,50,1,0
18,1018,15,10.9253868127,116,0,116,1,0
18,990,2,3.36835206474,5,0,5,1,0
18,986,0,10.8724930359,205,0,205,1,0
18,985,3,5.0709993613,88,0,88,1,0
18,971,11,3.46830767328,8,0,8,1,0
18,968,3,3.06986345032,39,0,39,1,0
18,951,13,5.41292411635,47,0,47,1,0
18,939,3,4.34774922162,30,0,30,1,0
18,938,11,6.21110990606,15,25,14,1,1
18,918,9,11.7641659205,205,0,205,1,0
18,897,2,7.28915366219,36,0,36,1,0
18,890,3,4.59567990412,10,0,10,1,0
18,883,2,5.88845918606,87,0,87,1,0
18,868,13,4.02366150528,32,0,32,1,0
18,866,8,4.76150692348,72,0,72,1,0
18,858,12,4.84858280653,11,0,11,1,0
18,855,9,3.61017907292,12,0,12,1,0
18,850,2,6.44992657744,27,0,27,1,0
18,845,11,4.96585259045,37,0,37,1,0
18,838,8,4.27566704983,39,0,39,1,0
18,817,14,7.45195501861,13,0,13,1,0
18,816,14,5.01242767027,59,0,59,1,0
18,810,2,5.89646245636,26,0,26,1,0
18,791,9,3.53216348308,46,0,46,1,0
18,775,2,4.94285801309,55,0,55,1,0
18,763,5,5.47589704718,28,0,28,1,0
18,758,3,4.64656027662,39,0,39,1,0
18,756,12,3.9656363301,37,0,37,1,0
18,755,11,5.49263398936,19,0,19,1,0
18,753,6,5.46162147847,9,0,9,1,0
18,738,7,3.72888578895,21,0,21,1,0
18,729,2,4.61744722766,42,0,42,1,0
18,727,9,4.07843982606,14,0,14,1,0
18,722,4,7.40042369917,16,0,16,1,0
18,1972,4,11.1652728878,0,0,0,0,0
18,711,0,4.58610358924,60,0,60,1,0
18,710,15,10.0739954168,21,0,21,1,0
18,695,1,5.91933426049,70,0,70,1,0
18,686,2,4.91251961308,28,0,28,1,0
18,669,0,3.86074521386,22,0,22,1,0
18,664,15,5.19671722722,47,0,47,1,0
18,652,0,7.44576349859,38,0,38,1,0
18,641,6,5.21858074948,37,0,37,1,0
18,637,10,3.5072979257,15,0,15,1,0
18,634,7,3.97550691057,24,0,24,1,0
18,628,14,3.23832721607,8,0,8,1,0
18,627,1,4.83440450329,80,0,80,1,0
18,621,12,5.64965815841,22,0,22,1,0
18,615,14,5.24160782104,37,0,37,1,0
18,613,14,5.29169623892,73,0,73,1,0
18,598,10,4.57601831257,45,0,45,1,0
18,582,15,4.01453895708,20,0,20,1,0
18,577,2,5.629209864,82,0,82,1,0
18,547,10,4.00973018389,70,0,70,1,0
18,546,15,5.60670024826,77,0,77,1,0
18,542,7,6.97079540705,134,0,134,1,0
18,540,1,8.29758382461,10,15,8,1,1
18,515,12,8.96727783687,59,0,59,1,0
18,479,11,5.60443194998,96,0,96,1,0
18,474,4,6.94815030284,88,0,88,1,0
18,1975,10,6.09011534385,80,0,80,1,0
18,432,10,4.60100268617,35,0,35,1,0
18,426,8,5.68226689539,77,0,77,1,0
18,424,12,6.32727081658,6,0,6,1,0
18,417,3,5.07006813079,37,0,37,1,0
18,416,5,8.0883959478,106,0,106,1,0
18,399,10,7.65389949297,32,0,32,1,0
18,397,3,7.36187477815,65,0,65,1,0
18,382,10,8.3823920212,51,0,51,1,0
18,377,8,4.327805264,35,0,35,1,0
18,375,6,10.9468595324,147,0,147,1,0
18,1977,3,16.0212468758,48,0,48,1,0
18,322,6,3.83411524664,15,0,15,1,0
18,1978,15,13.4280186674,127,0,127,1,0
18,317,10,5.25776048883,63,0,63,1,0
18,313,12,5.54246160671,15,0,15,1,0
18,312,9,3.45430206629,14,0,14,1,0
18,303,13,5.27340389716,6,0,6,1,0
18,295,9,7.28383092515,105,0,105,1,0
18,288,13,6.52611688723,29,0,29,1,0
18,1979,13,7.4933126902,0,0,0,0,0
18,263,9,5.52983351214,40,0,40,1,0
18,253,6,8.18313648257,77,0,77,1,0
18,216,0,3.90647238505,15,0,15,1,0
18,207,13,4.5382555278,66,0,66,1,0
18,179,2,3.75508496825,26,0,26,1,0
18,172,4,6.56918766509,108,0,108,1,0
18,156,0,8.36785836249,11,0,11,1,0
18,151,1,4.07777627059,45,0,45,1,0
18,104,7,7.17076197254,25,0,25,1,0
18,98,4,3.23776994421,57,0,57,1,0
18,54,1,3.29476930059,60,0,60,1,0
18,40,7,3.96235591387,80,0,80,1,0
18,14,12,6.91568904239,150,0,150,1,0
18,5882,3,4.44330526716,49,0,49,1,0
18,5876,1,4.86811928787,73,0,73,1,0
18,5873,11,3.56237321067,15,0,15,1,0
18,5868,0,3.49548684408,43,0,43,1,0
18,5865,2,4.39781062556,3,0,3,1,0
18,5846,7,6.20116020826,94,0,94,1,0
18,5817,14,13.649830138,194,0,194,1,0
18,5802,12,7.76236868761,60,0,60,1,0
18,5788,9,9.79311023846,113,0,113,1,0
18,5770,3,5.41137663187,18,0,18,1,0
18,5752,9,6.0939238571,80,0,80,1,0
18,5732,13,5.8771925922,31,0,31,1,0
18,5699,5,7.4837598408,45,0,45,1,0
18,5692,10,4.77702625625,94,0,94,1,0
18,5690,9,6.47918482219,19,0,19,1,0
18,5895,9,6.92340516607,0,0,0,0,0
18,5643,13,6.25820847751,75,20,63,1,1
18,5632,3,5.17722700326,8,0,8,1,0
18,5621,5,6.95924501374,85,0,85,1,0
18,5619,10,5.39995043742,37,0,37,1,0
18,5618,4,4.14201519819,37,0,37,1,0
18,5617,12,4.1299578984,41,0,41,1,0
18,5615,1,4.18495840329,69,0,69,1,0
18,5592,4,3.40114796078,6,0,6,1,0
18,5554,3,3.74807252144,7,0,7,1,0
18,5532,9,5.03367861853,25,0,25,1,0
18,5514,10,6.63471763391,14,0,14,1,0
18,5902,4,6.64335998201,64,0,64,1,0
18,5511,4,5.64697321958,43,0,43,1,0
18,5502,2,5.04350105136,24,0,24,1,0
18,5494,0,4.30963217178,77,0,77,1,0
18,5482,6,5.66916444462,13,0,13,1,0
18,5453,8,4.38220483468,28,0,28,1,0
18,5441,5,4.66446846344,15,0,15,1,0
18,5432,4,3.69507154636,32,0,32,1,0
18,5421,15,5.41996886293,1,0,1,1,0
18,5413,6,4.83312335072,23,0,23,1,0
18,5399,10,7.73226219108,106,0,106,1,0
18,5395,3,10.3033520331,65,0,65,1,0
18,5394,6,6.16981754159,31,0,31,1,0
18,5904,6,6.85491239476,0,0,0,0,0
18,5390,6,5.7495940979,58,0,58,1,0
18,5374,2,4.19463833001,17,0,17,1,0
18,5370,6,5.30774082642,26,0,26,1,0
18,5351,7,6.97796641271,8,0,8,1,0
18,5335,8,6.63278773768,43,0,43,1,0
18,5317,7,4.75577240256,29,0,29,1,0
18,5316,9,5.46097439223,15,0,15,1,0
18,5314,14,4.56021005507,26,0,26,1,0
18,5276,9,5.0645893823,7,0,7,1,0
18,5244,5,4.73502309954,20,0,20,1,0
18,5231,3,7.97053584478,69,0,69,1,0
18,5229,15,11.3632343894,55,0,55,1,0
18,5225,13,5.09469203541,17,0,17,1,0
18,5223,5,6.64528024213,68,0,68,1,0
18,5202,9,3.88767085295,14,0,14,1,0
18,5169,10,4.61391840996,61,0,61,1,0
18,5165,9,5.29916319663,59,0,59,1,0
18,5162,14,4.39429497833,26,0,26,1,0
18,5156,8,5.39567614303,50,0,50,1,0
18,5153,15,4.93359636861,16,0,16,1,0
18,5135,6,5.11880356155,89,0,89,1,0
18,5134,15,4.52030837768,15,0,15,1,0
18,5133,11,6.02580372649,30,0,30,1,0
18,5128,9,7.35561238594,135,0,135,1,0
18,5122,9,12.6270548397,30,0,30,1,0
18,5120,7,4.50211423578,29,0,29,1,0
18,5907,9,11.4878835734,47,0,47,1,0
18,5106,12,4.41873895688,29,0,29,1,0
18,5098,11,5.65331441836,28,19,24,1,1
18,5075,11,9.0106605528,83,0,83,1,0
18,5069,10,5.20784431304,88,0,88,1,0
18,5068,7,3.88496056153,30,0,30,1,0
18,5058,15,5.94151585473,31,0,31,1,0
18,5051,12,4.95259354225,14,0,14,1,0
18,5036,2,5.2883831202,66,0,66,1,0
18,5031,1,6.32274275669,108,0,108,1,0
18,5010,13,7.44350773091,157,0,157,1,0
18,4994,14,3.49670440841,21,0,21,1,0
18,4989,1,3.78056938497,63,0,63,1,0
18,4982,2,6.1553498582,106,0,106,1,0
18,4973,7,3.22732201534,3,0,3,1,0
18,4966,2,6.88638510045,99,0,99,1,0
18,4964,0,6.25512720249,30,0,30,1,0
18,4957,11,6.75626853487,114,0,114,1,0
18,4955,6,3.39415575406,19,0,19,1,0
18,5911,6,4.62987603196,0,0,0,0,0
18,4953,10,12.6321765234,208,0,208,1,0
18,4952,8,5.90577799448,66,0,66,1,0
18,4942,1,7.32900201161,72,0,72,1,0
18,4941,0,6.27251964338,18,0,18,1,0
18,4928,12,12.6238594393,39,0,39,1,0
18,4927,6,5.80250591612,104,0,104,1,0
18,4913,6,9.7106933463,193,0,193,1,0
18,4912,10,6.42913911463,22,0,22,1,0
18,4884,0,4.68380663306,44,0,44,1,0
18,4862,9,4.09188632598,77,0,77,1,0
18,4854,0,6.03510010795,38,0,38,1,0
18,4853,12,7.32725830334,19,0,19,1,0
18,4844,8,7.81574611711,57,0,57,1,0
18,4841,8,4.47049798512,36,0,36,1,0
18,4827,12,3.26860948644,26,0,26,1,0
18,4824,8,3.31590706515,12,0,12,1,0
18,4818,8,3.58172433925,54,0,54,1,0
18,4808,15,3.34127036328,24,0,24,1,0
18,4801,13,5.65996694127,3,0,3,1,0
18,4788,9,6.88904436769,78,0,78,1,0
18,4787,13,5.71337076021,13,0,13,1,0
18,4780,11,5.19869172364,66,0,66,1,0
18,4734,13,4.49609262357,55,0,55,1,0
18,4722,6,5.05418893234,56,0,56,1,0
18,4720,5,5.32478129592,25,0,25,1,0
18,4717,2,4.74495378466,11,0,11,1,0
18,4713,3,4.00244536735,31,0,31,1,0
18,4665,4,8.10774008121,20,0,20,1,0
18,4633,5,4.21505540033,46,0,46,1,0
18,4621,11,5.94025515428,25,0,25,1,0
18,4620,1,3.80749751361,22,0,22,1,0
18,4612,1,4.59732114886,21,0,21,1,0
18,4602,1,4.27752765536,26,0,26,1,0
18,5914,2,6.80014938623,15,0,15,1,0
18,4583,13,4.44517861975,51,0,51,1,0
18,4579,8,4.86682429437,30,0,30,1,0
18,4577,11,3.34445000289,24,0,24,1,0
18,4574,12,4.01393453397,16,0,16,1,0
18,4544,3,5.83685050346,83,0,83,1,0
18,4486,4,4.76625417894,48,0,48,1,0
18,4463,10,7.23696484482,19,0,19,1,0
18,4458,10,6.26293299684,50,0,50,1,0
18,4444,6,8.23135185594,80,0,80,1,0
18,4409,13,4.82026600994,22,0,22,1,0
18,4406,5,7.49199102869,13,0,13,1,0
18,4383,14,3.63151440744,10,0,10,1,0
18,4378,2,5.94735881714,76,0,76,1,0
18,4364,7,4.23082592272,11,0,11,1,0
18,4362,2,3.28717256059,2,0,2,1,0
18,4358,2,3.12861085062,44,0,44,1,0
18,4353,0,4.85164216548,24,0,24,1,0
18,4337,1,8.03014529769,43,0,43,1,0
18,4329,8,6.10301816399,97,0,97,1,0
18,5917,4,6.71733752734,43,0,43,1,0
18,4321,15,7.13880512071,10,0,10,1,0
18,4315,14,3.52092257885,14,0,14,1,0
18,4288,8,5.90497535325,21,0,21,1,0
18,4273,14,5.35662813573,54,0,54,1,0
18,4250,0,3.7867562952,43,0,43,1,0
18,4236,10,5.21982041228,30,0,30,1,0
18,4217,4,4.41663114858,17,0,17,1,0
18,4210,4,5.39178499335,2,18,2,1,1
18,4199,6,4.15127946001,24,0,24,1,0
18,4195,3,5.58681775386,87,0,87,1,0
18,5918,3,8.26085646238,0,0,0,0,0
18,4194,14,5.60690819819,49,0,49,1,0
18,4168,6,10.9403744297,75,0,75,1,0
18,4164,2,6.61552633088,41,0,41,1,0
18,4160,15,9.14621314879,112,0,112,1,0
18,4150,6,3.94865199991,25,0,25,1,0
18,4130,0,8.62045561924,85,0,85,1,0
18,4125,2,4.40015335914,15,0,15,1,0
18,4123,7,4.11904835719,26,0,26,1,0
18,4103,13,3.19093310366,9,0,9,1,0
18,4099,11,3.25850794112,44,0,44,1,0
18,4088,1,12.9286224172,12,0,12,1,0
18,4087,15,6.55143082242,68,0,68,1,0
18,4065,4,4.45722416169,59,0,59,1,0
18,4028,15,3.36891846523,39,0,39,1,0
18,4024,14,5.70547034844,10,0,10,1,0
18,4021,9,5.42010874128,3,0,3,1,0
18,4012,0,6.58218070078,74,0,74,1,0
18,3999,7,8.27442445983,12,0,12,1,0
18,3996,9,5.1211921185,66,0,66,1,0
18,3988,8,4.38239831265,50,0,50,1,0
18,3983,3,5.56660655264,7,0,7,1,0
18,3974,11,4.20883374214,59,0,59,1,0
18,3957,3,5.21445244257,45,0,45,1,0
18,3954,6,4.33377923296,62,0,62,1,0
18,3953,4,10.6864091078,14,0,14,1,0
18,3941,2,8.23600924578,160,0,160,1,0
18,3938,2,7.10339250704,34,0,34,1,0
18,3923,8,4.04103967383,60,0,60,1,0
18,3902,11,6.3363144936,71,0,71,1,0
18,3888,2,4.58211917591,8,0,8,1,0
18,3883,4,5.33736370154,57,0,57,1,0
18,3874,10,4.81294676531,8,0,8,1,0
18,3871,2,4.62172173743,47,22,3,1,1
18,5927,2,5.58150802587,0,0,0,0,0
18,3852,4,12.5334555811,273,0,273,1,0
18,3850,14,9.85480267039,61,0,61,1,0
18,3846,9,6.61156056379,18,0,18,1,0
18,3841,9,9.16830831029,32,0,32,1,0
18,3820,3,5.1983113046,56,0,56,1,0
18,3819,10,3.07174125928,24,0,24,1,0
18,3814,15,3.94225256077,70,0,70,1,0
18,3798,8,5.38137306779,27,0,27,1,0
18,3759,5,7.52597336418,50,0,50,1,0
18,3747,0,5.20452648823,66,0,66,1,0
18,3744,3,12.0731413127,93,0,93,1,0
18,3715,8,3.94840523701,34,0,34,1,0
18,3707,7,5.79060495845,10,0,10,1,0
18,3700,10,8.59999489752,82,0,82,1,0
18,3689,2,6.06283530571,61,27,54,1,1
18,3682,6,6.09537402381,31,0,31,1,0
18,3666,12,5.90392812221,48,0,48,1,0
18,3660,3,3.1503332339,31,0,31,1,0
18,3642,1,4.78034455042,59,0,59,1,0
18,3638,14,5.36151013434,79,0,79,1,0
18,3625,7,4.76550416278,20,0,20,1,0
18,3615,9,4.02953736209,38,0,38,1,0
18,3612,9,4.88362226176,50,0,50,1,0
18,3601,6,5.21359739285,37,0,37,1,0
18,3595,2,5.76089033862,63,0,63,1,0
18,3584,8,5.8867276372,99,0,99,1,0
18,3563,13,4.5163823123,13,0,13,1,0
18,3551,7,4.22927828067,35,0,35,1,0
18,5934,7,9.45309235649,40,0,40,1,0
18,3540,11,5.08008485817,26,0,26,1,0
18,3536,1,5.29688843368,87,0,87,1,0
18,3524,14,5.76224460928,106,0,106,1,0
18,3502,2,6.87318179689,149,0,149,1,0
18,3485,13,8.37756421253,22,23,19,1,1
18,3484,4,4.93155747768,62,0,62,1,0
18,3473,6,6.89180072324,104,0,104,1,0
18,3472,12,4.40960853451,39,0,39,1,0
18,3467,10,12.2812763724,26,0,26,1,0
18,3465,6,9.27452787693,8,0,8,1,0
18,5937,7,9.75636925984,9,0,9,1,0
18,3439,11,13.9317097562,127,0,127,1,0
18,3431,3,4.46147307445,2,0,2,1,0
18,3430,8,3.09749389365,6,0,6,1,0
18,3426,11,3.65840701898,54,0,54,1,0
18,3425,15,10.9775410649,65,42,59,1,1
18,3406,5,5.17176347848,28,0,28,1,0
18,3400,15,5.23921164916,37,0,37,1,0
18,3393,15,8.09131001835,127,0,127,1,0
18,3376,10,10.1744247086,19,0,19,1,0
18,3365,7,3.91343995797,62,0,62,1,0
18,3358,2,3.5462674567,27,0,27,1,0
18,5939,7,10.56890128,135,0,135,1,0
18,3347,7,4.91611685698,56,0,56,1,0
18,3312,4,6.80172512459,134,0,134,1,0
18,3308,6,5.95535770049,53,0,53,1,0
18,3293,7,4.80993636484,10,0,10,1,0
18,3291,3,7.28937739819,21,0,21,1,0
18,3281,1,3.53617199008,43,0,43,1,0
18,3280,14,8.41884071567,168,0,168,1,0
18,3267,9,5.71853793571,26,0,26,1,0
18,5941,9,8.19403829444,0,0,0,0,0
18,3259,6,7.87464782944,93,0,93,1,0
18,3258,8,5.16484298251,10,0,10,1,0
18,3251,11,4.21170917159,53,0,53,1,0
18,3250,10,5.10688990505,57,0,57,1,0
18,3238,13,4.30831510503,25,0,25,1,0
18,3232,3,5.18148687192,41,0,41,1,0
18,3226,2,10.7664942014,36,0,36,1,0
18,3223,5,5.0837959315,53,0,53,1,0
18,3222,11,9.29675134802,28,0,28,1,0
18,3179,8,4.47693794216,7,0,7,1,0
18,3178,5,3.53206850892,39,0,39,1,0
18,3165,8,9.20464838055,75,0,75,1,0
18,3155,0,7.4869602794,66,0,66,1,0
18,3130,3,5.54911685419,98,0,98,1,0
18,3128,6,6.27893792051,29,0,29,1,0
18,3120,14,3.84082945602,7,0,7,1,0
18,5945,11,9.98074931867,49,0,49,1,0
18,3100,12,5.33574015673,62,0,62,1,0
18,3087,5,3.4931034826,30,0,30,1,0
18,3085,11,4.19112837128,85,0,85,1,0
18,5947,11,4.43413405012,0,0,0,0,0
18,3052,9,5.75670470762,41,0,41,1,0
18,3040,5,3.59720384022,10,0,10,1,0
18,3035,0,3.39013497416,4,0,4,1,0
18,3023,7,5.64469896475,47,0,47,1,0
18,3011,14,8.08770141022,7,0,7,1,0
18,2997,7,4.32341627567,14,0,14,1,0
18,2990,10,3.87271253691,57,0,57,1,0
18,2986,3,4.6620802546,62,0,62,1,0
18,2981,12,11.9061920839,48,0,48,1,0
18,2976,10,7.00762464989,30,0,30,1,0
18,2975,8,6.09344773335,56,0,56,1,0
18,2972,6,5.03670590654,20,13,14,1,1
18,2960,11,5.62771111327,79,0,79,1,0
18,2957,4,8.00504980902,24,0,24,1,0
18,2954,10,3.00671031294,20,0,20,1,0
18,2938,4,4.90035802761,18,0,18,1,0
18,2926,10,7.48484375298,3,22,2,1,1
18,5951,8,6.98759852607,81,0,81,1,0
18,2909,3,7.05993022457,26,0,26,1,0
18,2906,15,6.56923960319,72,0,72,1,0
18,2866,7,4.29468185717,25,0,25,1,0
18,2855,5,5.23212185845,31,0,31,1,0
18,2851,6,4.41859808801,31,0,31,1,0
18,2822,9,4.0872414809,59,0,59,1,0
18,5952,9,4.5042262595,0,0,0,0,0
18,2818,0,8.0269800375,14,0,14,1,0
18,2809,12,3.12382710657,30,0,30,1,0
18,2802,8,4.88996464635,18,0,18,1,0
18,2800,2,4.98024001937,13,0,13,1,0
18,2795,12,6.75867199695,89,24,72,1,1
18,2792,15,3.97260668321,52,0,52,1,0
18,2791,5,5.7124026113,92,0,92,1,0
18,2739,12,6.6257653229,46,0,46,1,0
18,2734,7,6.8054974849,8,0,8,1,0
18,2716,5,4.30966134045,64,0,64,1,0
18,2684,4,4.93964843493,13,0,13,1,0
18,2683,3,9.83470694021,188,0,188,1,0
18,2682,8,4.98216907103,63,0,63,1,0
18,2668,7,4.18464159711,48,0,48,1,0
18,2658,13,7.72362346241,2,13,0,1,1
18,2650,0,6.72141567944,44,0,44,1,0
18,2645,11,3.80872344953,50,0,50,1,0
18,2640,15,3.6551354698,52,0,52,1,0
18,2633,8,5.99304537294,2,94,1,1,1
18,2626,14,8.51519104208,177,0,177,1,0
18,2606,0,4.61362564124,66,0,66,1,0
18,2603,4,4.15798289941,69,0,69,1,0
18,2602,8,11.9041125179,68,0,68,1,0
18,2572,11,3.94072726418,18,0,18,1,0
18,2557,0,5.43351277049,30,0,30,1,0
18,2554,0,4.34980502988,56,0,56,1,0
18,2551,7,5.03102353502,34,0,34,1,0
18,2548,2,4.10055794591,22,0,22,1,0
18,2547,1,3.55718237322,4,0,4,1,0
18,2541,15,6.60914265159,28,0,28,1,0
18,2539,8,3.50089246529,27,0,27,1,0
18,2526,5,3.18747021153,28,0,28,1,0
18,2521,15,4.77268703883,24,0,24,1,0
18,2507,12,4.08722976396,46,0,46,1,0
18,2500,11,5.94260886372,105,0,105,1,0
18,2498,12,9.87644870252,204,0,204,1,0
18,2493,14,6.34015923816,74,0,74,1,0
18,2491,10,4.66910287244,20,0,20,1,0
18,2486,7,5.84622573999,15,0,15,1,0
18,2483,5,3.72298685663,10,0,10,1,0
18,2457,1,4.35454645292,29,0,29,1,0
18,2452,5,4.6989617914,51,0,51,1,0
18,2440,6,5.04843151842,60,0,60,1,0
18,2437,11,4.54150702555,74,0,74,1,0
18,2418,10,6.40710696456,69,0,69,1,0
18,2407,9,8.51813404892,173,0,173,1,0
18,2402,4,5.89577360969,2,0,2,1,0
18,2391,4,11.0881935777,227,0,227,1,0
18,2382,0,3.84961579041,70,0,70,1,0
18,2378,2,14.6287182246,307,0,307,1,0
18,2375,10,5.31833070393,67,0,67,1,0
18,5959,10,6.37512095551,0,0,0,0,0
18,2372,13,4.83180343237,44,0,44,1,0
18,2369,2,4.44587661815,68,0,68,1,0
18,2368,10,4.0084982974,39,0,39,1,0
18,2366,13,7.38212216421,38,0,38,1,0
18,5960,13,10.0612263219,0,0,0,0,0
18,2352,11,4.79618832827,27,0,27,1,0
18,2348,8,5.40668172765,36,0,36,1,0
18,2342,4,3.3451022107,27,0,27,1,0
18,2324,11,5.53987445332,96,0,96,1,0
18,2321,8,5.27536439655,67,0,67,1,0
18,2314,5,4.49825839574,50,0,50,1,0
18,2311,15,4.85050011226,3,0,3,1,0
18,2297,15,6.74095680119,23,0,23,1,0
18,2292,11,2.94098164864,11,0,11,1,0
18,2291,12,7.40028504512,55,0,55,1,0
18,2284,15,7.43142144803,155,0,155,1,0
18,2269,15,4.18437246192,56,0,56,1,0
18,5962,15,4.81194741601,0,0,0,0,0
18,2259,1,4.64532087775,33,0,33,1,0
18,2252,10,4.60159370238,63,0,63,1,0
18,2234,15,9.04068896185,57,0,57,1,0
18,2218,9,11.4246051779,110,0,110,1,0
18,2168,1,3.87954439512,32,0,32,1,0
18,2145,13,6.46030571169,26,0,26,1,0
18,2132,6,4.88624509091,45,0,45,1,0
18,2130,4,4.51609557959,64,0,64,1,0
18,2107,15,8.31627443986,43,0,43,1,0
18,2105,1,7.7552915837,51,0,51,1,0
18,2095,11,14.1705827815,19,0,19,1,0
18,2093,0,6.33194608266,38,0,38,1,0
18,2086,13,5.55226648816,20,0,20,1,0
18,2079,12,4.66690697642,39,0,39,1,0
18,2078,11,6.49657884826,59,0,59,1,0
18,2060,2,5.73118316599,123,0,123,1,0
18,2055,13,3.2735413114,60,0,60,1,0
18,2042,9,3.69317171181,73,0,73,1,0
18,2019,7,5.67437509437,122,0,122,1,0
18,2003,5,4.06934392957,82,0,82,1,0
18,1992,8,3.9459716931,79,0,79,1,0
18,7508,15,6.24439965976,95,0,95,1,0
18,7487,12,4.91706848314,26,0,26,1,0
18,7468,14,7.05683978357,21,0,21,1,0
18,7461,7,3.72033803507,3,0,3,1,0
18,7457,8,4.62598840992,12,0,12,1,0
18,7433,15,3.77515040399,20,0,20,1,0
18,7427,2,5.36805946046,80,0,80,1,0
18,7417,5,10.2252161095,30,0,30,1,0
18,7408,12,14.1073908647,167,0,167,1,0
18,7407,6,5.90637440804,64,0,64,1,0
18,7398,13,5.16773312551,73,0,73,1,0
18,7393,12,4.99664689159,2,0,2,1,0
18,7390,15,4.75796549307,18,0,18,1,0
18,7380,13,4.2996002601,28,0,28,1,0
18,7368,3,6.42651537087,68,0,68,1,0
18,7353,14,4.11602065033,43,0,43,1,0
18,7343,2,4.9975015734,98,0,98,1,0
18,7324,8,5.67573444159,24,0,24,1,0
18,7319,3,7.77872384864,96,0,96,1,0
18,7311,2,7.97435897359,39,0,39,1,0
18,7302,6,3.81324170009,38,0,38,1,0
18,7294,1,4.54478421708,59,0,59,1,0
18,7289,6,5.96284666902,36,0,36,1,0
18,7251,12,4.14463031185,18,0,18,1,0
18,7244,9,5.28334320457,17,0,17,1,0
18,7236,3,4.58145158518,20,0,20,1,0
18,7230,2,4.33439099342,12,0,12,1,0
18,7226,13,3.6713188067,43,0,43,1,0
18,7218,14,5.92837290703,40,0,40,1,0
18,7205,4,4.23256137726,27,0,27,1,0
18,7512,4,5.79687293958,11,0,11,1,0
18,7170,0,4.10210700194,17,0,17,1,0
18,7163,1,4.79088503515,86,0,86,1,0
18,7162,8,4.2325066141,35,0,35,1,0
18,7159,2,4.30230631018,2,0,2,1,0
18,7124,14,4.67998517358,38,0,38,1,0
18,7113,13,5.22144336834,8,0,8,1,0
18,7101,6,27.7908894844,573,0,573,1,0
