x_beam_mm,grupo,npe_mean,npe_var,npe_rms,var_over_mean,chi2ndf_poisson,t_mean_ns,t_rms_ns,fpt_mean_ns,fpt_rms_ns,sigma_grupo_ps,sigma_tavg_ps,sigma_est_ps,lambda_eff_cm
550,end_right_A_SUM4,563.6935,21146.33455775,145.41779312639153,37.51388752531296,11.066565106177922,2.978920059857728,1.6707357227565574,0.8380215361734183,0.034077922812931635,31.67869265282373,,,
550,end_right_B_SUM4,590.7695,21459.41236975,146.49031493498128,36.324509592573754,10.691508513955569,2.974266904869447,1.6647350512362802,0.8384225229557994,0.03438045381897906,31.67869265282373,,,
550,end_left_all,37.761,134.37087899999997,11.591845366463442,3.558456582187971,19.10039180029402,6.872399348259078,1.7456074126536263,4.823531376793259,0.1703411569517753,,215.37518219872305,,30.700239099090357
550,end_right_all,1154.463,84051.15463100001,289.9157716147916,72.80541224014976,10.279271276176212,2.976538916377297,1.667669338657662,0.8224653867612829,0.03568719224134777,,215.37518219872305,,30.816131281936965
550,ends_all,1192.224,89790.705824,299.6509733406518,75.3136204471643,10.27273650496272,3.099931488384141,1.8041732873526368,0.8224653867612829,0.03568719224134777,,215.37518219872305,,
550,top_left_all,143.5465,1460.8838377499999,38.221510144812434,10.17707737736552,20.044050330721614,5.470649544513248,1.8971702762130427,2.6383842349432425,0.17412609335729456,,,93.68907877325188,
550,top_right_all,3225.7335,659823.96047775,812.2954884016962,204.55005364756576,8.346943272670554,2.920906433522658,1.7721527572957996,0.3421355040332477,0.004279591145131767,,,19.763826391131154,
550,top_all,3369.28,720190.7026000001,848.6405025686672,213.75210804682308,8.315214876255729,3.0295369716441,1.8507427473491085,0.3421355040332477,0.004279591145131767,,,19.338229970183754,
550,nearest_top,319.643,6928.560550999999,83.23797541386983,21.67593393567198,12.989331306096746,2.345895141175205,1.6237500891316259,0.3424140127487848,0.006069390894895336,,,62.784533761100775,
550,nearest_top_3,947.454,57537.125884,239.8689764934182,60.72814710160071,10.316803942979556,2.4824817192141024,1.667112401379868,0.3421355040332477,0.004279591145131767,,,36.467517978587935,
600,ch_00,3.883,4.998310999999999,2.2356902737186113,1.2872292042235383,3.816945590079841,7.029000412129644,1.7391156954265061,5.840761672086455,1.0683599595985052,,,,
600,ch_01,4.3155,5.55395975,2.3566840581630792,1.2869794345962229,5.935105896585989,7.02322656944335,1.7587367436717591,5.759217930944197,0.9268970449822913,,,,
600,ch_02,4.3905,5.759009750000001,2.3997936890491234,1.3116979273431273,7.311852628722468,7.0261387170150496,1.6753609344090035,5.771378409383486,0.8963960615078068,,,,
600,ch_03,3.7605,5.1221397500000005,2.2632144728239965,1.362090081106236,4.3501793271295615,7.017697709530343,1.7264021748016303,5.827636995834221,0.9172503199396402,,,,
