run_tag,event_id,track_id,global_id,detected_end_side,n_reflections_scint_air,n_reflections_air_reflector,n_total_internal_reflections,visited_air_gap,visited_reflector_boundary,first_detection_time_ns,gun_x_mm
x0mm,17,9992,8,1,107,0,107,1,0,5.05193242684,0
x0mm,17,15100,6,0,14,0,14,1,0,3.56997095263,0
x0mm,17,15088,4,0,31,16,13,1,1,4.84764054346,0
x0mm,17,15069,8,1,97,0,97,1,0,6.05490106853,0
x0mm,17,15056,11,1,67,0,67,1,0,3.78691173687,0
x0mm,17,15055,10,1,18,0,18,1,0,3.73042840894,0
x0mm,17,15054,9,1,95,0,95,1,0,8.15244816067,0
x0mm,17,15037,12,1,10,0,10,1,0,3.23667170555,0
x0mm,17,15035,15,1,19,0,19,1,0,3.62775194157,0
x0mm,17,15034,0,0,6,0,6,1,0,5.34126832357,0
x0mm,17,15015,11,1,87,0,87,1,0,4.66378174234,0
x0mm,17,15013,13,1,43,0,43,1,0,6.4014184047,0
x0mm,17,15008,14,1,59,0,59,1,0,7.69762116696,0
x0mm,17,15003,7,0,41,0,41,1,0,6.68245039914,0
x0mm,17,14997,15,1,92,0,92,1,0,5.47002030822,0
x0mm,17,14975,7,0,13,19,11,1,1,6.11688171505,0
x0mm,17,14957,2,0,7,0,7,1,0,5.25204077424,0
x0mm,17,14935,2,0,67,0,67,1,0,4.41737142518,0
x0mm,17,14913,1,0,54,0,54,1,0,3.91854441054,0
x0mm,17,14902,15,1,22,0,22,1,0,5.1679943,0
x0mm,17,14865,2,0,149,0,149,1,0,11.0547111717,0
x0mm,17,14858,5,0,29,0,29,1,0,4.69472833219,0
x0mm,17,15103,5,0,0,0,0,0,0,5.38163412473,0
x0mm,17,14844,8,1,20,0,20,1,0,3.88062912209,0
x0mm,17,14839,5,0,27,0,27,1,0,4.12743803968,0
x0mm,17,14815,8,1,51,0,51,1,0,6.24310005925,0
x0mm,17,14814,0,0,48,0,48,1,0,5.49974657107,0
x0mm,17,14810,11,1,77,0,77,1,0,4.77335879761,0
x0mm,17,14794,15,1,55,0,55,1,0,4.43362548269,0
x0mm,17,15104,13,1,76,0,76,1,0,9.054325797,0
x0mm,17,14760,9,1,3,0,3,1,0,4.01026084986,0
x0mm,17,14756,1,0,28,0,28,1,0,7.22299015008,0
x0mm,17,14724,7,0,21,0,21,1,0,5.47858058623,0
x0mm,17,14717,14,1,13,0,13,1,0,10.818769246,0
x0mm,17,14707,12,1,49,0,49,1,0,4.43168073737,0
x0mm,17,14703,6,0,23,0,23,1,0,8.30215510365,0
x0mm,17,14699,2,0,26,0,26,1,0,3.15073666965,0
x0mm,17,14682,1,0,11,0,11,1,0,6.47889847388,0
x0mm,17,14680,5,0,19,0,19,1,0,3.1303122859,0
x0mm,17,14679,9,1,29,0,29,1,0,7.50569499084,0
x0mm,17,14677,4,0,8,0,8,1,0,3.23006940839,0
x0mm,17,14663,15,1,37,0,37,1,0,5.28335602812,0
x0mm,17,14661,0,0,10,0,10,1,0,4.88748411534,0
x0mm,17,14655,13,1,11,0,11,1,0,4.3733907501,0
x0mm,17,14649,3,0,20,0,20,1,0,3.25674589868,0
x0mm,17,14645,14,1,25,0,25,1,0,8.39229103023,0
x0mm,17,15106,14,1,0,0,0,0,0,10.0312173858,0
x0mm,17,14640,15,1,61,0,61,1,0,6.21724479126,0
x0mm,17,14638,3,0,77,0,77,1,0,4.68386628703,0
x0mm,17,14632,5,0,46,0,46,1,0,5.6940239728,0
x0mm,17,14629,3,0,86,0,86,1,0,9.12914746111,0
x0mm,17,14625,3,0,40,0,40,1,0,6.25054721862,0
x0mm,17,14623,0,0,26,0,26,1,0,5.68902814202,0
x0mm,17,14621,9,1,366,0,366,1,0,17.5763238743,0
x0mm,17,14598,3,0,9,0,9,1,0,7.56283709652,0
x0mm,17,14595,11,1,68,0,68,1,0,5.89754003375,0
x0mm,17,14562,3,0,59,0,59,1,0,4.96251542262,0
x0mm,17,14558,10,1,114,0,114,1,0,8.4743584515,0
x0mm,17,14557,4,0,27,0,27,1,0,3.22219723247,0
x0mm,17,14546,6,0,65,0,65,1,0,4.74246296376,0
x0mm,17,14537,10,1,11,0,11,1,0,7.12717279376,0
x0mm,17,14536,3,0,137,0,137,1,0,7.47131213338,0
x0mm,17,14527,3,0,24,0,24,1,0,4.05491092081,0
x0mm,17,14526,6,0,21,0,21,1,0,4.49275687257,0
x0mm,17,14507,15,1,68,0,68,1,0,3.97319451901,0
x0mm,17,14501,11,1,64,0,64,1,0,6.40449236671,0
x0mm,17,14498,11,1,43,0,43,1,0,6.54884224655,0
x0mm,17,14497,11,1,82,0,82,1,0,5.10112030155,0
x0mm,17,14492,6,0,17,0,17,1,0,5.87157026003,0
x0mm,17,14489,14,1,28,0,28,1,0,4.02019207124,0
x0mm,17,14474,6,0,80,0,80,1,0,7.31042646843,0
x0mm,17,14462,6,0,76,0,76,1,0,5.12437087832,0
x0mm,17,14456,0,0,83,0,83,1,0,4.44919925037,0
x0mm,17,14442,15,1,13,0,13,1,0,4.08142032898,0
x0mm,17,14433,8,1,50,0,50,1,0,4.60425574235,0
x0mm,17,14421,6,0,56,0,56,1,0,4.66009283433,0
x0mm,17,14403,2,0,101,0,101,1,0,6.69199195742,0
x0mm,17,14392,6,0,104,0,104,1,0,6.49273875291,0
x0mm,17,14381,9,1,44,0,44,1,0,3.50617224063,0
x0mm,17,14372,5,0,40,0,40,1,0,4.15879942159,0
x0mm,17,15107,12,1,4,14,4,1,1,6.93555051546,0
x0mm,17,14353,6,0,77,0,77,1,0,5.3287591686,0
x0mm,17,14313,9,1,41,0,41,1,0,7.80038630349,0
x0mm,17,14308,9,1,21,0,21,1,0,3.42402702988,0
x0mm,17,14307,8,1,20,0,20,1,0,4.14635260548,0
x0mm,17,14303,11,1,20,0,20,1,0,4.98646155955,0
x0mm,17,15108,12,1,29,0,29,1,0,9.42653240594,0
x0mm,17,14287,11,1,22,0,22,1,0,6.26615699063,0
x0mm,17,14258,9,1,43,0,43,1,0,8.53027806413,0
x0mm,17,14248,10,1,30,0,30,1,0,15.3143593979,0
x0mm,17,14231,6,0,66,0,66,1,0,8.07609989149,0
x0mm,17,14228,14,1,63,0,63,1,0,6.97342111169,0
x0mm,17,14217,12,1,115,0,115,1,0,9.1562000667,0
x0mm,17,14209,5,0,17,0,17,1,0,3.65189631462,0
x0mm,17,14206,1,0,12,0,12,1,0,3.85207278617,0
x0mm,17,14196,15,1,83,0,83,1,0,8.13107908324,0
x0mm,17,14187,14,1,15,0,15,1,0,5.73086372099,0
x0mm,17,14180,1,0,42,0,42,1,0,3.68028609032,0
x0mm,17,14174,14,1,6,0,6,1,0,5.99291443638,0
x0mm,17,14172,4,0,33,0,33,1,0,4.86369050985,0
x0mm,17,14166,13,1,10,0,10,1,0,4.9506215419,0
x0mm,17,14154,1,0,18,0,18,1,0,7.37492420327,0
x0mm,17,14145,2,0,68,0,68,1,0,11.974639784,0
x0mm,17,14140,10,1,8,0,8,1,0,3.4672575061,0
x0mm,17,14136,9,1,64,0,64,1,0,6.58453088697,0
x0mm,17,14133,7,0,48,0,48,1,0,6.30310938891,0
x0mm,17,14102,3,0,62,0,62,1,0,4.24876194108,0
x0mm,17,14100,2,0,67,0,67,1,0,9.58893328336,0
x0mm,17,14099,11,1,24,0,24,1,0,3.90585341765,0
x0mm,17,14093,3,0,7,0,7,1,0,4.85911957683,0
x0mm,17,14091,5,0,62,0,62,1,0,3.81845813793,0
x0mm,17,15110,5,0,0,0,0,0,0,4.22395797425,0
x0mm,17,14090,2,0,49,0,49,1,0,3.52891725096,0
x0mm,17,14081,4,0,14,0,14,1,0,4.15466453148,0
x0mm,17,14070,0,0,26,0,26,1,0,6.73864123686,0
x0mm,17,14064,15,1,13,0,13,1,0,3.15246600911,0
x0mm,17,14053,11,1,103,0,103,1,0,7.5026090475,0
x0mm,17,13997,2,0,115,0,115,1,0,8.89290551967,0
x0mm,17,13995,0,0,63,0,63,1,0,9.53076315514,0
x0mm,17,13978,14,1,44,0,44,1,0,4.29741951964,0
x0mm,17,13975,5,0,54,0,54,1,0,3.63705126281,0
x0mm,17,13960,8,1,23,16,8,1,1,6.81953924446,0
x0mm,17,13952,9,1,83,0,83,1,0,5.91028696102,0
x0mm,17,13931,4,0,67,36,60,1,1,8.51158737413,0
x0mm,17,13917,9,1,69,0,69,1,0,3.82073895059,0
x0mm,17,13911,1,0,132,0,132,1,0,10.2961038568,0
x0mm,17,13904,3,0,58,0,58,1,0,4.57675471193,0
x0mm,17,13897,0,0,13,0,13,1,0,3.2388760005,0
x0mm,17,13886,9,1,10,0,10,1,0,7.39732909148,0
x0mm,17,13867,1,0,134,0,134,1,0,7.81608518364,0
x0mm,17,13840,5,0,30,0,30,1,0,4.55753728923,0
x0mm,17,13838,6,0,8,0,8,1,0,3.67799834561,0
x0mm,17,13832,1,0,22,0,22,1,0,12.012373993,0
x0mm,17,13826,11,1,41,0,41,1,0,3.65281526415,0
x0mm,17,13820,0,0,20,0,20,1,0,5.80787217128,0
x0mm,17,13804,2,0,5,0,5,1,0,4.06427361876,0
x0mm,17,13793,7,0,53,0,53,1,0,6.04126321329,0
x0mm,17,13788,14,1,4,0,4,1,0,5.21685265341,0
x0mm,17,13787,6,0,32,0,32,1,0,8.47981988078,0
x0mm,17,13782,12,1,25,0,25,1,0,3.89892866871,0
x0mm,17,13779,15,1,21,0,21,1,0,3.91934058057,0
x0mm,17,13767,4,0,65,0,65,1,0,5.22801305122,0
x0mm,17,13762,12,1,31,0,31,1,0,5.55872568145,0
x0mm,17,13760,5,0,132,0,132,1,0,10.0185782228,0
x0mm,17,13759,7,0,25,27,23,1,1,10.0295261311,0
x0mm,17,13743,0,0,25,0,25,1,0,3.94772623799,0
x0mm,17,13693,0,0,20,0,20,1,0,4.77356808423,0
x0mm,17,13686,3,0,70,0,70,1,0,4.64266140936,0
x0mm,17,13685,1,0,23,0,23,1,0,5.36366190589,0
x0mm,17,13672,5,0,43,0,43,1,0,3.76295074986,0
x0mm,17,13665,13,1,10,0,10,1,0,4.57642390844,0
x0mm,17,13663,6,0,65,0,65,1,0,5.16914180365,0
x0mm,17,13659,12,1,33,0,33,1,0,3.50978431354,0
x0mm,17,13652,0,0,177,0,177,1,0,13.5019057208,0
x0mm,17,13651,2,0,19,0,19,1,0,5.1042790796,0
x0mm,17,13636,2,0,26,0,26,1,0,7.06744877981,0
x0mm,17,13629,2,0,16,0,16,1,0,3.51728150177,0
x0mm,17,13628,13,1,49,0,49,1,0,5.74506546135,0
x0mm,17,13622,11,1,58,0,58,1,0,3.98180471853,0
x0mm,17,13619,8,1,87,0,87,1,0,6.33761090719,0
x0mm,17,13608,2,0,56,0,56,1,0,6.54847932828,0
x0mm,17,13592,4,0,47,0,47,1,0,3.8008661086,0
x0mm,17,13588,8,1,78,0,78,1,0,5.89655326467,0
x0mm,17,13568,13,1,33,28,31,1,1,13.6382739696,0
x0mm,17,13548,8,1,19,0,19,1,0,5.57222820095,0
x0mm,17,13526,4,0,60,0,60,1,0,6.0833053616,0
x0mm,17,13525,15,1,22,0,22,1,0,6.56002036153,0
x0mm,17,13517,14,1,34,0,34,1,0,4.3026832974,0
x0mm,17,13516,9,1,53,0,53,1,0,4.14730422451,0
x0mm,17,13511,0,0,18,0,18,1,0,4.37344454785,0
x0mm,17,13482,15,1,64,0,64,1,0,4.4016287245,0
x0mm,17,13480,6,0,5,0,5,1,0,4.58074327479,0
x0mm,17,13479,9,1,49,0,49,1,0,7.05095734123,0
x0mm,17,13474,7,0,7,0,7,1,0,3.91102255531,0
x0mm,17,13469,12,1,45,0,45,1,0,5.81208077012,0
x0mm,17,13449,3,0,15,0,15,1,0,3.76144860687,0
x0mm,17,13437,10,1,16,0,16,1,0,3.67737289716,0
x0mm,17,13416,0,0,56,0,56,1,0,5.85247935619,0
x0mm,17,13415,15,1,75,0,75,1,0,5.00897335849,0
x0mm,17,13401,9,1,69,0,69,1,0,8.0524207098,0
x0mm,17,13398,8,1,1,0,1,1,0,6.54519714603,0
x0mm,17,13372,9,1,40,0,40,1,0,7.15948364234,0
x0mm,17,13366,14,1,76,0,76,1,0,4.36231802268,0
x0mm,17,13364,2,0,121,0,121,1,0,6.28800307485,0
x0mm,17,13346,10,1,45,0,45,1,0,6.88719972458,0
x0mm,17,13343,10,1,75,0,75,1,0,5.7308911304,0
x0mm,17,13340,6,0,16,0,16,1,0,4.15070194832,0
x0mm,17,13333,0,0,17,0,17,1,0,5.49561877607,0
x0mm,17,13329,2,0,49,0,49,1,0,3.99929649252,0
x0mm,17,13328,11,1,42,0,42,1,0,5.76918198156,0
x0mm,17,13314,10,1,18,0,18,1,0,3.81474261353,0
x0mm,17,13308,4,0,16,0,16,1,0,3.96537522458,0
x0mm,17,13307,10,1,59,0,59,1,0,9.38838223785,0
x0mm,17,13304,14,1,19,0,19,1,0,3.77643259669,0
x0mm,17,13299,0,0,73,0,73,1,0,5.25010262964,0
x0mm,17,13295,10,1,20,0,20,1,0,4.93000152426,0
x0mm,17,13283,2,0,38,0,38,1,0,10.398672007,0
x0mm,17,13274,12,1,35,0,35,1,0,4.49428037171,0
x0mm,17,13259,13,1,7,0,7,1,0,4.21169680281,0
x0mm,17,13248,11,1,29,0,29,1,0,5.03096112742,0
x0mm,17,13244,13,1,139,0,139,1,0,7.76418057851,0
x0mm,17,13240,11,1,123,0,123,1,0,6.34272953783,0
x0mm,17,13225,6,0,169,0,169,1,0,9.59633114737,0
x0mm,17,13201,15,1,78,0,78,1,0,5.51965580306,0
x0mm,17,13197,5,0,42,0,42,1,0,17.5284277267,0
x0mm,17,13167,12,1,24,0,24,1,0,9.30723484104,0
x0mm,17,13161,1,0,9,0,9,1,0,4.04018341526,0
x0mm,17,13139,15,1,48,11,35,1,1,6.12344213635,0
x0mm,17,13123,1,0,78,0,78,1,0,5.75700567056,0
x0mm,17,13119,14,1,107,0,107,1,0,14.070850406,0
x0mm,17,13112,8,1,33,0,33,1,0,5.79605147596,0
x0mm,17,13102,6,0,72,0,72,1,0,9.66101921328,0
x0mm,17,13099,7,0,75,0,75,1,0,6.48275414259,0
x0mm,17,13082,5,0,37,0,37,1,0,3.55528927372,0
x0mm,17,13078,5,0,41,0,41,1,0,3.54477060972,0
x0mm,17,13073,4,0,24,0,24,1,0,5.03720290128,0
x0mm,17,13066,6,0,68,0,68,1,0,4.60636003165,0
x0mm,17,13063,7,0,6,0,6,1,0,9.06788086352,0
x0mm,17,13051,1,0,74,0,74,1,0,6.66555707017,0
x0mm,17,13045,0,0,18,0,18,1,0,3.59424083284,0
x0mm,17,13039,3,0,85,0,85,1,0,8.81063968069,0
x0mm,17,13030,14,1,42,0,42,1,0,5.19303098911,0
x0mm,17,13027,15,1,153,0,153,1,0,10.7112866181,0
x0mm,17,13015,0,0,32,0,32,1,0,7.03134924233,0
x0mm,17,12987,7,0,78,0,78,1,0,7.18056134837,0
x0mm,17,12984,12,1,113,0,113,1,0,6.40680212958,0
x0mm,17,12963,0,0,26,0,26,1,0,4.51558482591,0
x0mm,17,12959,2,0,20,0,20,1,0,4.34230183233,0
x0mm,17,12954,0,0,5,0,5,1,0,5.39954488144,0
x0mm,17,12938,0,0,36,0,36,1,0,6.3131377527,0
x0mm,17,12931,1,0,17,0,17,1,0,4.41710778393,0
x0mm,17,12920,7,0,40,0,40,1,0,6.90516306224,0
x0mm,17,12919,3,0,13,0,13,1,0,4.4309089752,0
x0mm,17,12898,6,0,81,0,81,1,0,8.38162034267,0
x0mm,17,12892,3,0,22,0,22,1,0,4.70184128469,0
x0mm,17,12878,3,0,28,0,28,1,0,4.03598204272,0
x0mm,17,12875,4,0,248,0,248,1,0,11.3553940901,0
x0mm,17,12827,15,1,112,0,112,1,0,5.25282536253,0
x0mm,17,12817,10,1,218,0,218,1,0,9.82070602153,0
x0mm,17,12776,15,1,69,0,69,1,0,3.55303800262,0
x0mm,17,16634,4,0,28,0,28,1,0,3.96227956292,0
x0mm,17,16610,2,0,11,0,11,1,0,8.35167137325,0
x0mm,17,16606,13,1,79,0,79,1,0,4.0512613352,0
x0mm,17,16585,4,0,92,0,92,1,0,5.737707285,0
x0mm,17,16560,4,0,36,27,27,1,1,5.46686447774,0
x0mm,17,16556,11,1,27,0,27,1,0,4.3679850236,0
x0mm,17,16554,14,1,63,0,63,1,0,3.79006772313,0
x0mm,17,16534,3,0,24,0,24,1,0,3.69556391067,0
x0mm,17,16522,15,1,29,0,29,1,0,3.51290641903,0
x0mm,17,16518,13,1,110,0,110,1,0,6.78369797102,0
x0mm,17,16504,12,1,55,0,55,1,0,4.99813069632,0
x0mm,17,16492,7,0,10,25,7,1,1,6.4235312216,0
x0mm,17,16480,9,1,96,0,96,1,0,8.58715297001,0
x0mm,17,16478,15,1,188,0,188,1,0,10.4181919859,0
x0mm,17,16455,6,0,57,0,57,1,0,5.32836320044,0
x0mm,17,16436,0,0,16,0,16,1,0,5.80897252405,0
x0mm,17,16435,10,1,11,0,11,1,0,6.1530742225,0
x0mm,17,16428,6,0,15,0,15,1,0,5.15672928137,0
x0mm,17,16412,2,0,102,0,102,1,0,7.66654138902,0
x0mm,17,16400,14,1,17,0,17,1,0,3.4758918955,0
x0mm,17,16368,3,0,78,0,78,1,0,10.1487986321,0
x0mm,17,16365,7,0,72,0,72,1,0,5.64968687372,0
x0mm,17,16345,5,0,85,0,85,1,0,6.69300717809,0
x0mm,17,16342,13,1,17,0,17,1,0,3.0104514405,0
x0mm,17,16331,8,1,120,0,120,1,0,6.65787845971,0
x0mm,17,16328,11,1,37,0,37,1,0,4.06265947358,0
x0mm,17,16324,5,0,60,0,60,1,0,3.78907625146,0
x0mm,17,16313,9,1,74,0,74,1,0,4.73062220857,0
x0mm,17,16303,3,0,58,0,58,1,0,5.29798432978,0
x0mm,17,16300,3,0,43,0,43,1,0,5.42948028405,0
x0mm,17,16295,12,1,86,0,86,1,0,6.51248511567,0
x0mm,17,16293,7,0,23,0,23,1,0,4.48911502886,0
x0mm,17,16276,2,0,85,0,85,1,0,10.0012761294,0
x0mm,17,16264,12,1,47,0,47,1,0,7.93486760103,0
x0mm,17,16251,7,0,25,0,25,1,0,5.94500613564,0
x0mm,17,16249,5,0,31,16,30,1,1,5.14871662636,0
x0mm,17,16247,5,0,20,0,20,1,0,3.14410185474,0
x0mm,17,16246,4,0,14,0,14,1,0,8.80060050368,0
x0mm,17,16235,12,1,13,0,13,1,0,7.24600317537,0
x0mm,17,16227,2,0,162,0,162,1,0,8.64416907537,0
x0mm,17,16216,5,0,15,0,15,1,0,4.0779092373,0
x0mm,17,16203,8,1,25,0,25,1,0,12.5376035072,0
x0mm,17,16199,13,1,97,0,97,1,0,4.96550158067,0
x0mm,17,16167,4,0,102,0,102,1,0,5.0706439979,0
x0mm,17,16165,4,0,89,0,89,1,0,7.11606260358,0
x0mm,17,16153,3,0,52,0,52,1,0,6.54078166833,0
x0mm,17,16148,9,1,7,0,7,1,0,3.89529060938,0
x0mm,17,16137,15,1,31,17,27,1,1,5.00902404697,0
x0mm,17,16121,0,0,37,0,37,1,0,13.5026974118,0
x0mm,17,16102,3,0,6,0,6,1,0,5.27615578502,0
x0mm,17,16088,1,0,44,0,44,1,0,6.17785282692,0
x0mm,17,16050,12,1,20,0,20,1,0,5.49504519571,0
x0mm,17,16045,11,1,66,0,66,1,0,7.72582772461,0
x0mm,17,16043,0,0,13,0,13,1,0,3.54723632687,0
x0mm,17,16018,8,1,213,0,213,1,0,18.8993893994,0
x0mm,17,16012,8,1,11,0,11,1,0,3.31641143913,0
x0mm,17,16011,3,0,65,0,65,1,0,4.2695854723,0
x0mm,17,16000,4,0,53,0,53,1,0,4.31746616388,0
x0mm,17,15984,15,1,25,0,25,1,0,7.61600727485,0
x0mm,17,15983,14,1,75,0,75,1,0,9.2336823077,0
x0mm,17,15977,0,0,13,0,13,1,0,6.07754717636,0
x0mm,17,15969,3,0,62,0,62,1,0,7.03140172664,0
x0mm,17,15966,15,1,52,0,52,1,0,4.23579594431,0
x0mm,17,15942,5,0,73,0,73,1,0,5.33401172299,0
x0mm,17,15940,14,1,76,0,76,1,0,6.82416697919,0
x0mm,17,15939,5,0,46,0,46,1,0,3.98691670861,0
x0mm,17,15935,11,1,35,0,35,1,0,7.39322864553,0
x0mm,17,15933,8,1,19,0,19,1,0,3.91580591912,0
x0mm,17,15914,2,0,36,22,36,1,1,6.35047679415,0
x0mm,17,15912,7,0,66,0,66,1,0,3.82657543583,0
x0mm,17,15910,12,1,333,0,333,1,0,14.441594101,0
x0mm,17,15909,2,0,48,0,48,1,0,3.76744144744,0
x0mm,17,15906,6,0,38,0,38,1,0,6.92430016083,0
x0mm,17,15902,3,0,28,22,2,1,1,4.51390099195,0
x0mm,17,15890,10,1,65,0,65,1,0,5.81220750443,0
x0mm,17,15881,5,0,26,0,26,1,0,3.55669188793,0
x0mm,17,15848,4,0,228,0,228,1,0,11.0960019715,0
x0mm,17,15847,15,1,33,0,33,1,0,4.22985821644,0
x0mm,17,15833,10,1,83,0,83,1,0,5.24556711348,0
x0mm,17,15791,4,0,44,0,44,1,0,4.94687965084,0
x0mm,17,15759,6,0,59,0,59,1,0,7.0622238652,0
x0mm,17,15750,8,1,13,0,13,1,0,4.85693220992,0
x0mm,17,15748,2,0,42,0,42,1,0,3.79940215467,0
x0mm,17,15731,15,1,12,0,12,1,0,9.06017873581,0
x0mm,17,15730,5,0,59,0,59,1,0,6.67689501504,0
x0mm,17,15713,3,0,74,0,74,1,0,5.6311744078,0
x0mm,17,15709,7,0,86,0,86,1,0,4.16166014706,0
x0mm,17,15686,6,0,33,0,33,1,0,5.72151800889,0
x0mm,17,15678,11,1,199,0,199,1,0,11.0289716277,0
x0mm,17,15662,1,0,97,0,97,1,0,5.43314998212,0
x0mm,17,15661,9,1,46,0,46,1,0,3.80903079806,0
x0mm,17,15646,6,0,9,0,9,1,0,3.87058241461,0
x0mm,17,15643,6,0,30,0,30,1,0,4.38785004273,0
x0mm,17,15639,9,1,12,16,3,1,1,8.80037088462,0
x0mm,17,15627,12,1,36,0,36,1,0,4.07871135323,0
x0mm,17,15622,15,1,12,0,12,1,0,5.92693265158,0
x0mm,17,15621,4,0,60,0,60,1,0,5.15065130409,0
x0mm,17,15616,2,0,99,0,99,1,0,6.13453036289,0
x0mm,17,15612,3,0,26,0,26,1,0,3.46561490837,0
x0mm,17,15610,2,0,30,24,30,1,1,6.53034956367,0
x0mm,17,15599,13,1,21,0,21,1,0,6.75828728185,0
x0mm,17,15590,10,1,90,25,77,1,1,7.73847442693,0
x0mm,17,15586,4,0,61,0,61,1,0,3.92049877301,0
x0mm,17,15585,5,0,43,0,43,1,0,4.34413559351,0
x0mm,17,15581,14,1,42,0,42,1,0,9.8876370846,0
x0mm,17,15573,8,1,45,0,45,1,0,5.76029721192,0
x0mm,17,15567,7,0,72,0,72,1,0,4.65861091175,0
x0mm,17,15557,15,1,42,27,38,1,1,7.11155788269,0
x0mm,17,15547,0,0,32,34,14,1,1,9.14334797724,0
x0mm,17,15527,0,0,24,0,24,1,0,3.40912565174,0
x0mm,17,15510,15,1,7,0,7,1,0,4.78133447794,0
x0mm,17,15509,15,1,99,0,99,1,0,5.61530573109,0
x0mm,17,15498,8,1,19,0,19,1,0,3.21762287086,0
x0mm,17,15486,12,1,19,0,19,1,0,5.85618306043,0
x0mm,17,15460,3,0,28,0,28,1,0,5.53048600527,0
x0mm,17,16660,0,0,93,0,93,1,0,7.68172118751,0
x0mm,17,15458,9,1,14,0,14,1,0,3.75273466144,0
x0mm,17,15456,9,1,53,0,53,1,0,5.34770996607,0
x0mm,17,15434,4,0,75,0,75,1,0,4.28512916678,0
x0mm,17,15428,2,0,29,0,29,1,0,4.67421106815,0
x0mm,17,15417,10,1,39,0,39,1,0,4.45284680217,0
x0mm,17,15403,7,0,37,0,37,1,0,6.01207108309,0
x0mm,17,15402,13,1,65,0,65,1,0,8.08447516056,0
x0mm,17,15399,9,1,9,22,9,1,1,9.73280732811,0
x0mm,17,15385,5,0,48,0,48,1,0,4.38149269829,0
x0mm,17,15373,6,0,56,0,56,1,0,3.72988125146,0
x0mm,17,15367,3,0,55,0,55,1,0,5.04505725523,0
x0mm,17,15358,7,0,43,0,43,1,0,4.88783047457,0
x0mm,17,15340,9,1,81,0,81,1,0,4.77726925393,0
x0mm,17,15337,0,0,205,0,205,1,0,13.8633142306,0
x0mm,17,15332,12,1,43,0,43,1,0,3.76959587507,0
x0mm,17,15324,2,0,39,0,39,1,0,3.77746688405,0
x0mm,17,15320,10,1,143,0,143,1,0,13.7525925184,0
x0mm,17,15303,5,0,57,0,57,1,0,5.20530787132,0
x0mm,17,15296,0,0,19,0,19,1,0,5.38792638532,0
x0mm,17,15295,8,1,32,0,32,1,0,4.5505442288,0
x0mm,17,15293,15,1,66,0,66,1,0,5.03783215234,0
x0mm,17,15273,12,1,53,0,53,1,0,8.3047058021,0
x0mm,17,15261,0,0,14,0,14,1,0,8.66824123216,0
x0mm,17,15257,2,0,14,0,14,1,0,3.74623026781,0
x0mm,17,15256,6,0,20,0,20,1,0,9.03585607913,0
x0mm,17,15232,3,0,4,0,4,1,0,7.48291591094,0
x0mm,17,15230,9,1,43,0,43,1,0,7.93623717695,0
x0mm,17,15206,2,0,188,0,188,1,0,8.50152155923,0
x0mm,17,15205,15,1,66,0,66,1,0,3.44766470072,0
x0mm,17,15202,13,1,59,0,59,1,0,3.24710355121,0
x0mm,17,15194,11,1,58,0,58,1,0,3.23960298144,0
x0mm,17,15193,0,0,128,0,128,1,0,5.91700166015,0
x0mm,17,15171,13,1,152,0,152,1,0,6.9441741512,0
x0mm,17,15169,15,1,259,0,259,1,0,11.6096846555,0
x0mm,17,15168,12,1,59,0,59,1,0,3.25254379766,0
x0mm,17,15157,6,0,59,0,59,1,0,3.246661102,0
x0mm,17,15156,6,0,216,0,216,1,0,9.69503510581,0
x0mm,17,18476,4,0,78,0,78,1,0,6.79119776864,0
x0mm,17,18460,6,0,29,0,29,1,0,4.12220351947,0
x0mm,17,18451,8,1,51,0,51,1,0,5.81235741155,0
x0mm,17,18437,6,0,90,0,90,1,0,17.3108177029,0
x0mm,17,18425,0,0,28,0,28,1,0,7.15271518707,0
x0mm,17,18414,15,1,357,0,357,1,0,18.1676411827,0
x0mm,17,18389,4,0,45,0,45,1,0,6.10407147876,0
x0mm,17,18379,9,1,38,0,38,1,0,3.19523258433,0
x0mm,17,18372,13,1,48,0,48,1,0,6.21588255471,0
x0mm,17,18350,4,0,53,0,53,1,0,5.01518849935,0
x0mm,17,18346,5,0,33,0,33,1,0,3.20302333694,0
x0mm,17,18345,8,1,41,0,41,1,0,5.57437383954,0
x0mm,17,18343,6,0,26,0,26,1,0,11.6226631226,0
x0mm,17,18338,9,1,21,0,21,1,0,3.53487480147,0
x0mm,17,18334,3,0,132,0,132,1,0,7.66719232859,0
x0mm,17,18478,0,0,171,0,171,1,0,11.4591300224,0
x0mm,17,18309,1,0,86,0,86,1,0,9.20159847142,0
x0mm,17,18305,15,1,39,0,39,1,0,4.40626158534,0
x0mm,17,18301,10,1,89,0,89,1,0,4.68369943608,0
x0mm,17,18300,1,0,19,0,19,1,0,5.16859248694,0
x0mm,17,18292,12,1,13,0,13,1,0,4.78337714687,0
x0mm,17,18290,11,1,34,0,34,1,0,4.14818437977,0
x0mm,17,18263,14,1,34,0,34,1,0,3.92895997806,0
x0mm,17,18260,2,0,27,0,27,1,0,3.83732892603,0
x0mm,17,18254,2,0,16,0,16,1,0,3.13350947619,0
x0mm,17,18235,0,0,98,0,98,1,0,6.72183131074,0
x0mm,17,18224,3,0,60,0,60,1,0,5.11475806092,0
x0mm,17,18200,7,0,16,0,16,1,0,3.07424956913,0
